|dates|Gentry_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gentry_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gentry_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Gentry_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Gentry_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gentry_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gentry_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gentry_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
