|dates|Menifee_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Menifee_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Menifee_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Menifee_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Menifee_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Menifee_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Menifee_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Menifee_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
