|dates|Ozaukee_Wisconsin_UnitedStates.BLS_EmployedPopulation.data|Ozaukee_Wisconsin_UnitedStates.BLS_EmployedPopulation.missing|Ozaukee_Wisconsin_UnitedStates.BLS_UnemployedPopulation.data|Ozaukee_Wisconsin_UnitedStates.BLS_UnemployedPopulation.missing|Ozaukee_Wisconsin_UnitedStates.BLS_UnemploymentRate.data|Ozaukee_Wisconsin_UnitedStates.BLS_UnemploymentRate.missing|Ozaukee_Wisconsin_UnitedStates.BLS_LaborForcePopulation.data|Ozaukee_Wisconsin_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-02|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-03|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-04|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-05|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-06|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-07|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-08|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-09|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-10|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-11|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-12|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-13|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-14|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-15|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-16|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-17|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-18|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-19|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-20|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-21|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-22|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-23|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-24|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-25|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-26|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-27|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-28|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-29|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-30|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-01-31|47164.0|0|1398.0|0|2.878794118858367|0|48562.0|0
0|2020-02-01|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-02|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-03|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-04|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-05|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-06|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-07|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-08|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-09|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-10|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-11|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-12|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-13|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-14|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-15|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-16|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-17|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-18|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-19|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-20|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-21|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-22|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-23|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-24|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-25|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-26|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-27|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-28|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-02-29|47291.5|0|1301.0|0|2.677367906569944|0|48592.5|0
0|2020-03-01|46858.0|0|1266.5|0|2.631715654188615|0|48124.5|0
0|2020-03-02|46858.0|0|1266.5|0|2.631715654188615|0|48124.5|0
0|2020-03-03|46858.0|0|1266.5|0|2.631715654188615|0|48124.5|0
