|dates|Kerr_Texas_UnitedStates.BLS_EmployedPopulation.data|Kerr_Texas_UnitedStates.BLS_EmployedPopulation.missing|Kerr_Texas_UnitedStates.BLS_UnemployedPopulation.data|Kerr_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Kerr_Texas_UnitedStates.BLS_UnemploymentRate.data|Kerr_Texas_UnitedStates.BLS_UnemploymentRate.missing|Kerr_Texas_UnitedStates.BLS_LaborForcePopulation.data|Kerr_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-02|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-03|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-04|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-05|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-06|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-07|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-08|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-09|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-10|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-11|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-12|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-13|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-14|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-15|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-16|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-17|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-18|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-19|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-20|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-21|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-22|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-23|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-24|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-25|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-26|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-27|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-28|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-29|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-30|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-01-31|21352.5|0|748.0|0|3.38453881133911|0|22100.5|0
0|2020-02-01|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-02|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-03|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-04|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-05|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-06|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-07|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-08|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-09|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-10|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-11|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-12|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-13|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-14|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-15|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-16|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-17|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-18|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-19|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-20|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-21|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-22|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-23|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-24|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-25|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-26|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-27|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-28|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-02-29|21675.5|0|714.5|0|3.1911567664135774|0|22390.0|0
0|2020-03-01|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-02|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-03|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-04|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-05|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-06|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-07|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-08|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-09|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-10|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-11|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-12|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-13|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-14|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-15|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-16|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-17|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-18|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-19|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-20|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-21|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-22|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-23|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-24|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-25|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-26|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-27|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-28|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-29|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-30|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-03-31|20974.0|0|980.5|0|4.466054795144504|0|21954.5|0
0|2020-04-01|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-02|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-03|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-04|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-05|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-06|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-07|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-08|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-09|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-10|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-11|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-12|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-13|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-14|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-15|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-16|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-17|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-18|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-19|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-20|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-21|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-22|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-23|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-24|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-25|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-26|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-27|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-28|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-29|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-04-30|18016.5|0|2274.5|0|11.209403183677493|0|20291.0|0
0|2020-05-01|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-02|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-03|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-04|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-05|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-06|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-07|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-08|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-09|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-10|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-11|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-12|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-13|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-14|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-15|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-16|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-17|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-18|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-19|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-20|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-21|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-22|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-23|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-24|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-25|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-26|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-27|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-28|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-29|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-30|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
0|2020-05-31|18924.0|0|1945.0|0|9.32004408452729|0|20869.0|0
