|dates|Stone_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Stone_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Stone_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Stone_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Stone_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Stone_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Stone_Missouri_UnitedStates.TotalPopulation.data|Stone_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|31952.0|0
