|dates|Culpeper_Virginia_UnitedStates.BLS_EmployedPopulation.data|Culpeper_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Culpeper_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Culpeper_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Culpeper_Virginia_UnitedStates.BLS_UnemploymentRate.data|Culpeper_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Culpeper_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Culpeper_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-02|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-03|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-04|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-05|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-06|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-07|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-08|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-09|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-10|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-11|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-12|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-13|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-14|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-15|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-16|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-17|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-18|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-19|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-20|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-21|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-22|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-23|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-24|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-25|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-26|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-27|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-28|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-29|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-30|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-01-31|24516.0|0|713.0|0|2.826112806690713|0|25229.0|0
0|2020-02-01|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-02|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-03|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-04|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-05|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-06|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-07|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-08|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-09|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-10|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-11|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-12|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-13|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-14|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-15|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-16|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-17|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-18|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-19|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-20|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-21|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-22|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-23|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-24|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-25|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-26|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-27|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-28|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-02-29|24700.5|0|664.5|0|2.6197516262566527|0|25365.0|0
0|2020-03-01|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-02|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-03|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-04|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-05|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-06|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-07|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-08|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-09|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-10|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-11|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-12|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-13|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-14|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-15|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-16|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-17|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-18|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-19|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-20|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-21|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-22|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-23|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-24|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-25|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-26|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-27|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-28|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-29|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-30|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-03-31|24285.0|0|735.5|0|2.939589536580004|0|25020.5|0
0|2020-04-01|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-02|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-03|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-04|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-05|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-06|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-07|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-08|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-09|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-10|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-11|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-12|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-13|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-14|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-15|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-16|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-17|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-18|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-19|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-20|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-21|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-22|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-23|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-24|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-25|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-26|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-27|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-28|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-29|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-04-30|21911.0|0|2196.5|0|9.111272425593695|0|24107.5|0
0|2020-05-01|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-02|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-03|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-04|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-05|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-06|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-07|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-08|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-09|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-10|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-11|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-12|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-13|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-14|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-15|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-16|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-17|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-18|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-19|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-20|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-21|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-22|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-23|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-24|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-25|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-26|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-27|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-28|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-29|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-30|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-05-31|22343.0|0|1713.0|0|7.120884602593947|0|24056.0|0
0|2020-06-01|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-02|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-03|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-04|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-05|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-06|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-07|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-08|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-09|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-10|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-11|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-12|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-13|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-14|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-15|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-16|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-17|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-18|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-19|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-20|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-21|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-22|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-23|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-24|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-25|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-26|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-27|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-28|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-29|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-06-30|22897.0|0|1696.0|0|6.896271296710446|0|24593.0|0
0|2020-07-01|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-02|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-03|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-04|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-05|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-06|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-07|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-08|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-09|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-10|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-11|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-12|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-13|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-14|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-15|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-16|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-17|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-18|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-19|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-20|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-21|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-22|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-23|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-24|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-25|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-26|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-27|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-28|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-29|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-30|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-07-31|22934.0|0|1474.0|0|6.039003605375287|0|24408.0|0
0|2020-08-01|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-02|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-03|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-04|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-05|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-06|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-07|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-08|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-09|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-10|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-11|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-12|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-13|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-14|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-15|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-16|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-17|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-18|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-19|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-20|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-21|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-22|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-23|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-24|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-25|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-26|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-27|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-28|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-29|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-30|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-08-31|23458.0|0|1287.0|0|5.20105071731663|0|24745.0|0
0|2020-09-01|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-02|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-03|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-04|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-05|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-06|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-07|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-08|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-09|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-10|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-11|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-12|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-13|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-14|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-15|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-16|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-17|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-18|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-19|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-20|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-21|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-22|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-23|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-24|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-25|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-26|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-27|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-28|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-29|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-09-30|22785.0|0|1121.0|0|4.689199364176357|0|23906.0|0
0|2020-10-01|23071.0|0|999.0|0|4.150394682176984|0|24070.0|0
0|2020-10-02|23071.0|0|999.0|0|4.150394682176984|0|24070.0|0
0|2020-10-03|23071.0|0|999.0|0|4.150394682176984|0|24070.0|0
0|2020-10-04|23071.0|0|999.0|0|4.150394682176984|0|24070.0|0
0|2020-10-05|23071.0|0|999.0|0|4.150394682176984|0|24070.0|0
0|2020-10-06|23071.0|0|999.0|0|4.150394682176984|0|24070.0|0
0|2020-10-07|23071.0|0|999.0|0|4.150394682176984|0|24070.0|0
0|2020-10-08|23071.0|0|999.0|0|4.150394682176984|0|24070.0|0
0|2020-10-09|23071.0|0|999.0|0|4.150394682176984|0|24070.0|0
0|2020-10-10|23071.0|0|999.0|0|4.150394682176984|0|24070.0|0
