|dates|Wilson_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Wilson_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Wilson_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Wilson_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Wilson_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Wilson_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Wilson_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Wilson_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-17|33541.5|0|1790.0|0|5.066300609937308|0|35331.5|0
0|2020-02-18|33541.5|0|1790.0|0|5.066300609937308|0|35331.5|0
0|2020-02-19|33541.5|0|1790.0|0|5.066300609937308|0|35331.5|0
0|2020-02-20|33541.5|0|1790.0|0|5.066300609937308|0|35331.5|0
0|2020-02-21|33541.5|0|1790.0|0|5.066300609937308|0|35331.5|0
0|2020-02-22|33541.5|0|1790.0|0|5.066300609937308|0|35331.5|0
0|2020-02-23|33541.5|0|1790.0|0|5.066300609937308|0|35331.5|0
0|2020-02-24|33541.5|0|1790.0|0|5.066300609937308|0|35331.5|0
0|2020-02-25|33541.5|0|1790.0|0|5.066300609937308|0|35331.5|0
0|2020-02-26|33541.5|0|1790.0|0|5.066300609937308|0|35331.5|0
0|2020-02-27|33541.5|0|1790.0|0|5.066300609937308|0|35331.5|0
0|2020-02-28|33541.5|0|1790.0|0|5.066300609937308|0|35331.5|0
0|2020-02-29|33541.5|0|1790.0|0|5.066300609937308|0|35331.5|0
0|2020-03-01|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-02|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-03|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-04|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-05|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-06|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-07|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-08|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-09|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-10|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-11|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-12|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-13|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-14|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-15|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-16|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-17|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-18|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-19|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-20|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-21|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-22|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-23|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-24|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-25|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-26|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-27|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-28|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-29|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-30|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-03-31|32023.5|0|2003.5|0|5.887971316895406|0|34027.0|0
0|2020-04-01|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-02|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-03|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-04|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-05|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-06|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-07|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-08|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-09|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-10|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-11|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-12|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-13|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-14|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-15|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-16|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-17|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-18|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-19|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-20|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-21|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-22|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-23|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-24|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-25|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-26|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-27|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-28|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-29|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-04-30|29193.0|0|4659.5|0|13.764123772247249|0|33852.5|0
0|2020-05-01|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-02|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-03|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-04|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-05|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-06|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-07|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-08|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-09|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-10|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-11|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-12|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-13|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-14|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-15|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-16|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-17|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-18|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-19|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-20|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-21|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-22|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-23|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-24|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-25|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-26|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-27|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-28|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-29|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-30|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-05-31|29071.0|0|4922.0|0|14.479451651810667|0|33993.0|0
0|2020-06-01|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-02|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-03|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-04|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-05|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-06|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-07|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-08|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-09|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-10|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-11|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-12|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-13|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-14|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-15|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-16|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-17|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-18|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-19|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-20|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-21|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-22|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-23|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-24|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-25|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-26|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-27|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-28|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-29|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-06-30|30321.0|0|3439.0|0|10.186611374407583|0|33760.0|0
0|2020-07-01|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-02|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-03|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-04|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-05|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-06|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-07|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-08|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-09|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-10|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-11|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-12|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-13|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-14|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-15|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-16|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-17|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-18|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-19|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-20|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-21|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-22|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-23|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-24|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-25|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-26|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-27|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-28|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-29|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-30|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-07-31|30896.0|0|3865.0|0|11.118782543655247|0|34761.0|0
0|2020-08-01|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-02|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-03|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-04|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-05|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-06|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-07|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-08|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-09|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-10|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-11|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-12|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-13|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-14|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-15|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-16|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-17|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-18|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-19|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-20|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-21|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-22|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-23|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-24|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-25|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-26|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-27|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-28|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-29|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-30|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-08-31|30335.0|0|2913.0|0|8.76142925890279|0|33248.0|0
0|2020-09-01|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-02|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-03|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-04|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-05|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-06|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-07|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-08|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-09|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-10|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-11|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-12|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-13|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-14|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-15|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-16|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-17|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-18|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-19|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-20|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-21|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-22|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-23|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-24|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-25|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-26|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-27|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-28|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-29|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-09-30|31888.0|0|3064.0|0|8.766308079652095|0|34952.0|0
0|2020-10-01|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-02|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-03|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-04|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-05|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-06|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-07|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-08|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-09|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-10|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-11|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-12|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-13|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-14|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-15|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-16|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-17|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-18|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-19|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-20|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-21|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-22|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-23|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-24|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-25|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-26|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-27|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-28|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-29|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-30|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-10-31|32243.0|0|2877.0|0|8.191913439635535|0|35120.0|0
0|2020-11-01|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-02|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-03|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-04|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-05|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-06|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-07|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-08|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-09|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-10|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-11|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-12|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-13|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-14|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-15|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-16|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-17|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-18|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-19|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-20|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-21|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-22|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-23|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-24|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-25|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-26|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-27|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-28|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-29|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
0|2020-11-30|32166.0|0|2789.0|0|7.978829924188242|0|34955.0|0
