|dates|Erath_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Erath_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Erath_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Erath_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Erath_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Erath_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Erath_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Erath_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
