|dates|Kimble_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kimble_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kimble_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kimble_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kimble_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kimble_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kimble_Texas_UnitedStates.TotalPopulation.data|Kimble_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4337.0|0
