|dates|IndianRiver_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|IndianRiver_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|IndianRiver_Florida_UnitedStates.NYT_ConfirmedDeaths.data|IndianRiver_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|IndianRiver_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|IndianRiver_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|IndianRiver_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|IndianRiver_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
