|dates|Muscatine_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Muscatine_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Muscatine_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Muscatine_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Muscatine_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Muscatine_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Muscatine_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Muscatine_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
