|dates|Wabash_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wabash_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wabash_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wabash_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wabash_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wabash_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wabash_Indiana_UnitedStates.TotalPopulation.data|Wabash_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|30996.0|0
