|dates|Clay_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Clay_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Clay_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Clay_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Clay_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Clay_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Clay_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Clay_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
