|dates|Kendall_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kendall_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kendall_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|Kendall_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|Kendall_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kendall_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kendall_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kendall_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
