|dates|Pacific_Washington_UnitedStates.BLS_EmployedPopulation.data|Pacific_Washington_UnitedStates.BLS_EmployedPopulation.missing|Pacific_Washington_UnitedStates.BLS_UnemployedPopulation.data|Pacific_Washington_UnitedStates.BLS_UnemployedPopulation.missing|Pacific_Washington_UnitedStates.BLS_UnemploymentRate.data|Pacific_Washington_UnitedStates.BLS_UnemploymentRate.missing|Pacific_Washington_UnitedStates.BLS_LaborForcePopulation.data|Pacific_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-04|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-05|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-06|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-07|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-08|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-09|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-10|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-11|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-12|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-13|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-14|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-15|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-16|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-17|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-18|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-19|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-20|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-21|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-22|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-23|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-24|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-25|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-26|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-27|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-28|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-29|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-30|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-03-31|7670.5|0|605.0|0|7.31073651138904|0|8275.5|0
0|2020-04-01|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-02|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-03|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-04|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-05|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-06|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-07|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-08|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-09|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-10|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-11|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-12|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-13|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-14|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-15|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-16|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-17|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-18|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-19|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-20|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-21|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-22|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-23|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-24|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-25|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-26|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-27|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-28|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-29|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-04-30|7319.0|0|1625.5|0|18.17317904857734|0|8944.5|0
0|2020-05-01|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-02|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-03|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-04|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-05|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-06|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-07|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-08|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-09|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-10|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-11|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-12|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-13|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-14|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-15|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-16|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-17|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-18|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-19|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-20|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-21|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-22|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-23|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-24|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-25|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-26|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-27|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-28|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-29|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-30|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-05-31|6829.0|0|1341.0|0|16.413708690330477|0|8170.0|0
0|2020-06-01|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-02|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-03|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-04|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-05|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-06|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-07|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-08|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-09|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-10|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-11|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-12|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-13|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-14|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-15|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-16|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-17|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-18|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-19|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-20|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-21|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-22|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-23|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-24|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-25|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-26|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-27|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-28|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-29|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-06-30|7015.0|0|1110.0|0|13.661538461538461|0|8125.0|0
0|2020-07-01|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-02|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-03|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-04|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-05|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-06|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-07|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-08|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-09|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-10|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-11|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-12|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-13|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-14|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-15|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-16|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-17|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-18|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-19|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-20|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-21|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-22|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-23|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-24|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-25|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-26|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-27|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-28|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-29|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-30|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-07-31|7530.0|0|1131.0|0|13.05853827502598|0|8661.0|0
0|2020-08-01|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-02|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-03|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-04|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-05|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-06|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-07|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-08|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-09|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-10|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-11|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-12|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-13|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-14|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-15|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-16|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-17|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-18|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-19|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-20|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-21|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-22|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-23|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-24|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-25|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-26|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-27|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-28|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-29|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-30|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-08-31|7658.0|0|909.0|0|10.610482082409245|0|8567.0|0
0|2020-09-01|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-02|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-03|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-04|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-05|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-06|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-07|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-08|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-09|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-10|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-11|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-12|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-13|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-14|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-15|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-16|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-17|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-18|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-19|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-20|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-21|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-22|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-23|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-24|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-25|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-26|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-27|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-28|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-29|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-09-30|7633.0|0|779.0|0|9.260580123632906|0|8412.0|0
0|2020-10-01|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-02|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-03|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-04|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-05|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-06|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-07|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-08|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-09|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-10|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-11|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-12|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-13|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-14|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-15|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-16|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-17|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-18|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-19|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-20|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-21|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-22|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-23|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-24|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-25|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-26|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-27|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-28|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-29|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-30|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-10-31|8298.0|0|676.0|0|7.5328727434811675|0|8974.0|0
0|2020-11-01|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-02|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-03|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-04|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-05|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-06|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-07|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-08|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-09|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-10|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-11|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-12|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-13|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-14|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-15|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-16|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-17|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-18|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-19|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-20|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-21|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-22|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-23|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-24|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-25|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-26|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-27|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-28|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-29|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-11-30|7988.0|0|705.0|0|8.10997354193029|0|8693.0|0
0|2020-12-01|8231.0|0|779.0|0|8.645948945615983|0|9010.0|0
0|2020-12-02|8231.0|0|779.0|0|8.645948945615983|0|9010.0|0
0|2020-12-03|8231.0|0|779.0|0|8.645948945615983|0|9010.0|0
0|2020-12-04|8231.0|0|779.0|0|8.645948945615983|0|9010.0|0
0|2020-12-05|8231.0|0|779.0|0|8.645948945615983|0|9010.0|0
0|2020-12-06|8231.0|0|779.0|0|8.645948945615983|0|9010.0|0
