|dates|Dunklin_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Dunklin_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Dunklin_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Dunklin_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Dunklin_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Dunklin_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Dunklin_Missouri_UnitedStates.TotalPopulation.data|Dunklin_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|29131.0|0
