|dates|Hale_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hale_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hale_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hale_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hale_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hale_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hale_Texas_UnitedStates.TotalPopulation.data|Hale_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|33406.0|0
