|dates|Richland_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Richland_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Richland_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Richland_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Richland_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Richland_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Richland_Montana_UnitedStates.TotalPopulation.data|Richland_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10803.0|0
