|dates|Sandusky_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sandusky_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sandusky_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sandusky_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sandusky_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sandusky_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sandusky_Ohio_UnitedStates.TotalPopulation.data|Sandusky_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|58518.0|0
