|dates|Charlotte_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Charlotte_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Charlotte_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Charlotte_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Charlotte_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Charlotte_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Charlotte_Virginia_UnitedStates.TotalPopulation.data|Charlotte_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11880.0|0
