|dates|Meagher_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Meagher_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Meagher_Montana_UnitedStates.NYT_ConfirmedDeaths.data|Meagher_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|Meagher_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Meagher_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Meagher_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Meagher_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
