|dates|Mahaska_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Mahaska_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Mahaska_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Mahaska_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Mahaska_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Mahaska_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Mahaska_Iowa_UnitedStates.TotalPopulation.data|Mahaska_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|22095.0|0
