|dates|Posey_Indiana_UnitedStates.BLS_EmployedPopulation.data|Posey_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Posey_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Posey_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Posey_Indiana_UnitedStates.BLS_UnemploymentRate.data|Posey_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Posey_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Posey_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-02|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-03|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-04|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-05|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-06|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-07|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-08|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-09|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-10|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-11|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-12|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-13|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-14|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-15|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-16|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-17|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-18|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-19|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-20|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-21|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-22|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-23|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-24|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-25|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-26|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-27|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-28|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-29|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-30|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-01-31|12992.5|0|406.0|0|3.0301899466358173|0|13398.5|0
0|2020-02-01|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-02|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-03|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-04|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-05|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-06|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-07|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-08|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-09|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-10|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-11|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-12|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-13|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-14|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-15|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-16|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-17|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-18|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-19|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-20|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-21|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-22|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-23|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-24|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-25|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-26|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-27|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-28|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-02-29|12998.0|0|377.5|0|2.8223243990878846|0|13375.5|0
0|2020-03-01|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-02|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-03|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-04|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-05|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-06|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-07|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-08|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-09|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-10|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-11|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-12|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-13|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-14|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-15|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-16|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-17|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-18|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-19|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-20|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-21|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-22|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-23|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-24|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-25|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-26|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-27|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-28|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-29|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-30|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-03-31|12620.5|0|362.0|0|2.788368958212979|0|12982.5|0
0|2020-04-01|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-02|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-03|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-04|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-05|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-06|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-07|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-08|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-09|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-10|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-11|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-12|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-13|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-14|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-15|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-16|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-17|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-18|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-19|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-20|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-21|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-22|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-23|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-24|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-25|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-26|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-27|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-28|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-29|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-04-30|10915.0|0|1420.0|0|11.511957843534658|0|12335.0|0
0|2020-05-01|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-02|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-03|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-04|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-05|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-06|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-07|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-08|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-09|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-10|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-11|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-12|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-13|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-14|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-15|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-16|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-17|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-18|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-19|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-20|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-21|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-22|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-23|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-24|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-25|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-26|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-27|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-28|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-29|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-30|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-05-31|11449.0|0|971.0|0|7.818035426731079|0|12420.0|0
0|2020-06-01|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-02|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-03|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-04|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-05|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-06|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-07|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-08|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-09|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-10|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-11|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-12|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-13|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-14|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-15|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-16|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-17|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-18|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-19|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-20|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-21|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-22|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-23|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-24|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-25|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-26|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-27|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-28|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-29|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-06-30|11933.0|0|908.0|0|7.0711003815902185|0|12841.0|0
0|2020-07-01|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-02|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-03|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-04|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-05|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-06|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-07|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-08|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-09|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-10|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-11|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-12|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-13|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-14|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-15|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-16|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-17|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-18|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-19|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-20|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-21|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-22|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-23|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-24|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-25|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-26|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-27|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-28|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-29|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-30|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-07-31|12123.0|0|762.0|0|5.913853317811409|0|12885.0|0
0|2020-08-01|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-02|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-03|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-04|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-05|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-06|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-07|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-08|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-09|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-10|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-11|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-12|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-13|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-14|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-15|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-16|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-17|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-18|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-19|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-20|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-21|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-22|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-23|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-24|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-25|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-26|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-27|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-28|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-29|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-30|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-08-31|12208.0|0|616.0|0|4.8034934497816595|0|12824.0|0
0|2020-09-01|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-02|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-03|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-04|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-05|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-06|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-07|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-08|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-09|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-10|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-11|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-12|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-13|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-14|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-15|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-16|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-17|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-18|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-19|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-20|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-21|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-22|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-23|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-24|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-25|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-26|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-27|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-28|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-29|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-09-30|12342.0|0|505.0|0|3.93087880439013|0|12847.0|0
0|2020-10-01|12524.0|0|442.0|0|3.40891562548203|0|12966.0|0
0|2020-10-02|12524.0|0|442.0|0|3.40891562548203|0|12966.0|0
0|2020-10-03|12524.0|0|442.0|0|3.40891562548203|0|12966.0|0
0|2020-10-04|12524.0|0|442.0|0|3.40891562548203|0|12966.0|0
0|2020-10-05|12524.0|0|442.0|0|3.40891562548203|0|12966.0|0
0|2020-10-06|12524.0|0|442.0|0|3.40891562548203|0|12966.0|0
0|2020-10-07|12524.0|0|442.0|0|3.40891562548203|0|12966.0|0
0|2020-10-08|12524.0|0|442.0|0|3.40891562548203|0|12966.0|0
0|2020-10-09|12524.0|0|442.0|0|3.40891562548203|0|12966.0|0
0|2020-10-10|12524.0|0|442.0|0|3.40891562548203|0|12966.0|0
0|2020-10-11|12524.0|0|442.0|0|3.40891562548203|0|12966.0|0
0|2020-10-12|12524.0|0|442.0|0|3.40891562548203|0|12966.0|0
0|2020-10-13|12524.0|0|442.0|0|3.40891562548203|0|12966.0|0
0|2020-10-14|12524.0|0|442.0|0|3.40891562548203|0|12966.0|0
0|2020-10-15|12524.0|0|442.0|0|3.40891562548203|0|12966.0|0
0|2020-10-16|12524.0|0|442.0|0|3.40891562548203|0|12966.0|0
0|2020-10-17|12524.0|0|442.0|0|3.40891562548203|0|12966.0|0
0|2020-10-18|12524.0|0|442.0|0|3.40891562548203|0|12966.0|0
0|2020-10-19|12524.0|0|442.0|0|3.40891562548203|0|12966.0|0
0|2020-10-20|12524.0|0|442.0|0|3.40891562548203|0|12966.0|0
0|2020-10-21|12524.0|0|442.0|0|3.40891562548203|0|12966.0|0
