|dates|Iroquois_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Iroquois_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Iroquois_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|Iroquois_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|Iroquois_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Iroquois_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Iroquois_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Iroquois_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
