|dates|Charles_Maryland_UnitedStates.BLS_EmployedPopulation.data|Charles_Maryland_UnitedStates.BLS_EmployedPopulation.missing|Charles_Maryland_UnitedStates.BLS_UnemployedPopulation.data|Charles_Maryland_UnitedStates.BLS_UnemployedPopulation.missing|Charles_Maryland_UnitedStates.BLS_UnemploymentRate.data|Charles_Maryland_UnitedStates.BLS_UnemploymentRate.missing|Charles_Maryland_UnitedStates.BLS_LaborForcePopulation.data|Charles_Maryland_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-28|85731.5|0|3157.5|0|3.5521830597711754|0|88889.0|0
0|2020-01-29|85731.5|0|3157.5|0|3.5521830597711754|0|88889.0|0
0|2020-01-30|85731.5|0|3157.5|0|3.5521830597711754|0|88889.0|0
0|2020-01-31|85731.5|0|3157.5|0|3.5521830597711754|0|88889.0|0
0|2020-02-01|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-02|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-03|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-04|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-05|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-06|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-07|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-08|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-09|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-10|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-11|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-12|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-13|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-14|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-15|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-16|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-17|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-18|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-19|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-20|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-21|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-22|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-23|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-24|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-25|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-26|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-27|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-28|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-02-29|86656.5|0|3117.5|0|3.4726089959230957|0|89774.0|0
0|2020-03-01|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-02|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-03|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-04|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-05|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-06|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-07|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-08|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-09|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-10|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-11|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-12|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-13|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-14|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-15|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-16|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-17|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-18|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-19|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-20|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-21|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-22|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-23|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-24|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-25|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-26|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-27|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-28|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-29|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-30|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-03-31|86460.0|0|3358.5|0|3.739207401593213|0|89818.5|0
0|2020-04-01|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-02|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-03|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-04|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-05|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-06|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-07|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-08|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-09|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-10|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-11|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-12|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-13|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-14|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-15|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-16|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-17|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-18|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-19|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-20|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-21|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-22|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-23|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-24|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-25|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-26|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-27|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-28|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-29|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-04-30|76692.5|0|7369.0|0|8.766200936219315|0|84061.5|0
0|2020-05-01|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-02|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-03|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-04|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-05|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-06|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-07|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-08|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-09|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-10|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-11|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-12|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-13|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-14|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-15|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-16|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-17|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-18|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-19|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-20|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-21|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-22|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-23|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-24|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-25|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-26|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-27|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-28|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-29|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-30|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-05-31|77077.0|0|7714.0|0|9.097663667134483|0|84791.0|0
0|2020-06-01|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-02|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-03|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-04|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-05|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-06|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-07|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-08|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-09|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-10|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-11|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-12|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-13|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-14|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-15|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-16|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-17|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-18|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-19|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-20|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-21|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-22|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-23|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-24|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-25|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-26|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-27|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-28|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-29|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-06-30|80166.0|0|7662.0|0|8.723869381062986|0|87828.0|0
0|2020-07-01|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-02|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-03|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-04|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-05|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-06|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-07|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-08|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-09|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-10|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-11|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-12|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-13|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-14|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-15|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-16|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-17|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-18|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-19|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-20|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-21|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-22|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-23|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-24|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-25|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-26|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-27|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-28|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-29|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-30|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-07-31|78507.0|0|7758.0|0|8.993218570683359|0|86265.0|0
0|2020-08-01|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-02|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-03|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-04|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-05|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-06|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-07|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-08|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-09|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-10|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-11|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-12|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-13|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-14|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-15|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-16|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-17|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-18|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-19|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-20|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-21|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-22|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-23|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-24|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-25|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-26|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-27|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-28|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-29|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-30|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-08-31|78469.0|0|7500.0|0|8.724074957252032|0|85969.0|0
0|2020-09-01|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-02|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-03|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-04|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-05|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-06|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-07|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-08|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-09|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-10|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-11|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-12|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-13|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-14|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-15|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-16|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-17|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-18|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-19|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-20|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-21|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-22|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-23|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-24|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-25|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-26|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-27|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-28|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-29|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-09-30|75814.0|0|5574.0|0|6.848675480414803|0|81388.0|0
0|2020-10-01|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-02|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-03|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-04|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-05|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-06|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-07|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-08|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-09|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-10|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-11|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-12|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-13|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-14|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-15|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-16|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-17|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-18|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-19|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-20|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-21|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-22|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-23|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-24|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-25|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-26|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-27|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-28|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-29|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-30|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-10-31|78840.0|0|5411.0|0|6.422475697617832|0|84251.0|0
0|2020-11-01|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-02|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-03|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-04|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-05|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-06|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-07|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-08|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-09|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-10|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-11|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-12|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-13|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-14|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-15|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-16|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-17|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-18|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-19|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-20|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-21|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-22|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-23|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-24|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-25|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-26|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-27|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-28|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-29|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
0|2020-11-30|78659.0|0|5522.0|0|6.559674986041981|0|84181.0|0
