|dates|Ashland_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ashland_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ashland_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Ashland_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Ashland_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ashland_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ashland_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ashland_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
