|dates|NewMadrid_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|NewMadrid_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|NewMadrid_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|NewMadrid_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|NewMadrid_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|NewMadrid_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|NewMadrid_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|NewMadrid_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
