|dates|Coal_Oklahoma_UnitedStates.BLS_EmployedPopulation.data|Coal_Oklahoma_UnitedStates.BLS_EmployedPopulation.missing|Coal_Oklahoma_UnitedStates.BLS_UnemployedPopulation.data|Coal_Oklahoma_UnitedStates.BLS_UnemployedPopulation.missing|Coal_Oklahoma_UnitedStates.BLS_UnemploymentRate.data|Coal_Oklahoma_UnitedStates.BLS_UnemploymentRate.missing|Coal_Oklahoma_UnitedStates.BLS_LaborForcePopulation.data|Coal_Oklahoma_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-02|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-03|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-04|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-05|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-06|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-07|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-08|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-09|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-10|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-11|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-12|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-13|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-14|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-15|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-16|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-17|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-18|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-19|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-20|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-21|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-22|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-23|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-24|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-25|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-26|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-27|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-28|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-29|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-30|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-01-31|2309.5|0|105.5|0|4.3685300207039335|0|2415.0|0
0|2020-02-01|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-02|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-03|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-04|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-05|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-06|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-07|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-08|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-09|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-10|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-11|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-12|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-13|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-14|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-15|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-16|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-17|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-18|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-19|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-20|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-21|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-22|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-23|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-24|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-25|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-26|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-27|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-28|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-02-29|2306.5|0|103.0|0|4.274745797883378|0|2409.5|0
0|2020-03-01|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-02|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-03|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-04|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-05|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-06|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-07|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-08|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-09|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-10|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-11|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-12|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-13|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-14|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-15|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-16|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-17|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-18|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-19|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-20|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-21|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-22|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-23|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-24|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-25|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-26|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-27|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-28|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-29|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-30|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-03-31|2242.5|0|113.0|0|4.797282954786669|0|2355.5|0
0|2020-04-01|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-02|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-03|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-04|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-05|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-06|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-07|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-08|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-09|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-10|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-11|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-12|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-13|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-14|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-15|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-16|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-17|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-18|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-19|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-20|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-21|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-22|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-23|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-24|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-25|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-26|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-27|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-28|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-29|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-04-30|1994.5|0|236.5|0|10.600627521290901|0|2231.0|0
0|2020-05-01|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-02|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-03|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-04|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-05|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-06|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-07|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-08|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-09|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-10|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-11|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-12|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-13|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-14|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-15|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-16|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-17|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-18|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-19|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-20|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-21|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-22|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-23|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-24|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-25|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-26|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-27|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-28|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-29|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-30|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-05-31|2073.0|0|190.0|0|8.395934600088378|0|2263.0|0
0|2020-06-01|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-02|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-03|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-04|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-05|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-06|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-07|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-08|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-09|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-10|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-11|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-12|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-13|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-14|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-15|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-16|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-17|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-18|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-19|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-20|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-21|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-22|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-23|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-24|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-25|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-26|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-27|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-28|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-29|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-06-30|2040.0|0|179.0|0|8.066696710229833|0|2219.0|0
0|2020-07-01|1976.0|0|182.0|0|8.433734939759036|0|2158.0|0
0|2020-07-02|1976.0|0|182.0|0|8.433734939759036|0|2158.0|0
0|2020-07-03|1976.0|0|182.0|0|8.433734939759036|0|2158.0|0
0|2020-07-04|1976.0|0|182.0|0|8.433734939759036|0|2158.0|0
0|2020-07-05|1976.0|0|182.0|0|8.433734939759036|0|2158.0|0
0|2020-07-06|1976.0|0|182.0|0|8.433734939759036|0|2158.0|0
0|2020-07-07|1976.0|0|182.0|0|8.433734939759036|0|2158.0|0
0|2020-07-08|1976.0|0|182.0|0|8.433734939759036|0|2158.0|0
0|2020-07-09|1976.0|0|182.0|0|8.433734939759036|0|2158.0|0
0|2020-07-10|1976.0|0|182.0|0|8.433734939759036|0|2158.0|0
0|2020-07-11|1976.0|0|182.0|0|8.433734939759036|0|2158.0|0
