|dates|Siskiyou_California_UnitedStates.BLS_EmployedPopulation.data|Siskiyou_California_UnitedStates.BLS_EmployedPopulation.missing|Siskiyou_California_UnitedStates.BLS_UnemployedPopulation.data|Siskiyou_California_UnitedStates.BLS_UnemployedPopulation.missing|Siskiyou_California_UnitedStates.BLS_UnemploymentRate.data|Siskiyou_California_UnitedStates.BLS_UnemploymentRate.missing|Siskiyou_California_UnitedStates.BLS_LaborForcePopulation.data|Siskiyou_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-22|15580.5|0|1427.5|0|8.393109125117592|0|17008.0|0
0|2020-01-23|15580.5|0|1427.5|0|8.393109125117592|0|17008.0|0
0|2020-01-24|15580.5|0|1427.5|0|8.393109125117592|0|17008.0|0
0|2020-01-25|15580.5|0|1427.5|0|8.393109125117592|0|17008.0|0
0|2020-01-26|15580.5|0|1427.5|0|8.393109125117592|0|17008.0|0
0|2020-01-27|15580.5|0|1427.5|0|8.393109125117592|0|17008.0|0
0|2020-01-28|15580.5|0|1427.5|0|8.393109125117592|0|17008.0|0
0|2020-01-29|15580.5|0|1427.5|0|8.393109125117592|0|17008.0|0
0|2020-01-30|15580.5|0|1427.5|0|8.393109125117592|0|17008.0|0
0|2020-01-31|15580.5|0|1427.5|0|8.393109125117592|0|17008.0|0
0|2020-02-01|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-02|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-03|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-04|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-05|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-06|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-07|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-08|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-09|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-10|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-11|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-12|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-13|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-14|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-15|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-16|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-17|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-18|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-19|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-20|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-21|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-22|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-23|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-24|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-25|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-26|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-27|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-28|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-02-29|15553.0|0|1437.5|0|8.460610341072952|0|16990.5|0
0|2020-03-01|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-02|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-03|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-04|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-05|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-06|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-07|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-08|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-09|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-10|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-11|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-12|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-13|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-14|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-15|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-16|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-17|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-18|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-19|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-20|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-21|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-22|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-23|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-24|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-25|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-26|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-27|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-28|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-29|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-30|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-03-31|15188.0|0|1665.0|0|9.879546668248976|0|16853.0|0
0|2020-04-01|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-02|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-03|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-04|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-05|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-06|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-07|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-08|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-09|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-10|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-11|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-12|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-13|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-14|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-15|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-16|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-17|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-18|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-19|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-20|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-21|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-22|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-23|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-24|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-25|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-26|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-27|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-28|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-29|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-04-30|14031.5|0|2616.5|0|15.716602594906295|0|16648.0|0
0|2020-05-01|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-02|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-03|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-04|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-05|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-06|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-07|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-08|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-09|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-10|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-11|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-12|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-13|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-14|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-15|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-16|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-17|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-18|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-19|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-20|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-21|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-22|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-23|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-24|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-25|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-26|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-27|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-28|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-29|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-30|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-05-31|14460.0|0|2089.0|0|12.623119221705238|0|16549.0|0
0|2020-06-01|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-02|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-03|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-04|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-05|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-06|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-07|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-08|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-09|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-10|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-11|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-12|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-13|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-14|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-15|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-16|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-17|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-18|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-19|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-20|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-21|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-22|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-23|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-24|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-25|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-26|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-27|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-28|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-29|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-06-30|15335.0|0|1881.0|0|10.925882899628252|0|17216.0|0
0|2020-07-01|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-02|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-03|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-04|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-05|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-06|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-07|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-08|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-09|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-10|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-11|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-12|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-13|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-14|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-15|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-16|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-17|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-18|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-19|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-20|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-21|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-22|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-23|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-24|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-25|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-26|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-27|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-28|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-29|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-30|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-07-31|15316.0|0|1761.0|0|10.31211571119049|0|17077.0|0
0|2020-08-01|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-02|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-03|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-04|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-05|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-06|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-07|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-08|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-09|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-10|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-11|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-12|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-13|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-14|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-15|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-16|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-17|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-18|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-19|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-20|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-21|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-22|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-23|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-24|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-25|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-26|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-27|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-28|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-29|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-30|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-08-31|15406.0|0|1535.0|0|9.06085827282923|0|16941.0|0
0|2020-09-01|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-02|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-03|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-04|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-05|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-06|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-07|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-08|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-09|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-10|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-11|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-12|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-13|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-14|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-15|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-16|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-17|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-18|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-19|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-20|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-21|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-22|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-23|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-24|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-25|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-26|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-27|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-28|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-29|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-09-30|15600.0|0|1360.0|0|8.018867924528301|0|16960.0|0
0|2020-10-01|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-02|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-03|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-04|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-05|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-06|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-07|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-08|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-09|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-10|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-11|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-12|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-13|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-14|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-15|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-16|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-17|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-18|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-19|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-20|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-21|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-22|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-23|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-24|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-25|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-26|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-27|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-28|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-29|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-30|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-10-31|16060.0|0|1259.0|0|7.269472833304463|0|17319.0|0
0|2020-11-01|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-02|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-03|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-04|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-05|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-06|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-07|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-08|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-09|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-10|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-11|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-12|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-13|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-14|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-15|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-16|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-17|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-18|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-19|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-20|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-21|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-22|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-23|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-24|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-25|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-26|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-27|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-28|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-29|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-11-30|15665.0|0|1149.0|0|6.833591055073153|0|16814.0|0
0|2020-12-01|14907.0|0|1565.0|0|9.500971345313259|0|16472.0|0
0|2020-12-02|14907.0|0|1565.0|0|9.500971345313259|0|16472.0|0
