|dates|Pratt_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pratt_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pratt_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Pratt_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Pratt_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pratt_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pratt_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pratt_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
