|dates|Thomas_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Thomas_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Thomas_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Thomas_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Thomas_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Thomas_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Thomas_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Thomas_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
