|dates|Dougherty_Georgia_UnitedStates.BLS_EmployedPopulation.data|Dougherty_Georgia_UnitedStates.BLS_EmployedPopulation.missing|Dougherty_Georgia_UnitedStates.BLS_UnemployedPopulation.data|Dougherty_Georgia_UnitedStates.BLS_UnemployedPopulation.missing|Dougherty_Georgia_UnitedStates.BLS_UnemploymentRate.data|Dougherty_Georgia_UnitedStates.BLS_UnemploymentRate.missing|Dougherty_Georgia_UnitedStates.BLS_LaborForcePopulation.data|Dougherty_Georgia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-02|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-03|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-04|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-05|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-06|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-07|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-08|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-09|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-10|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-11|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-12|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-13|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-14|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-15|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-16|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-17|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-18|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-19|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-20|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-21|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-22|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-23|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-24|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-25|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-26|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-27|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-28|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-29|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-30|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-01-31|36775.5|0|1869.5|0|4.837624530987191|0|38645.0|0
0|2020-02-01|36915.0|0|1823.0|0|4.705973462749755|0|38738.0|0
0|2020-02-02|36915.0|0|1823.0|0|4.705973462749755|0|38738.0|0
0|2020-02-03|36915.0|0|1823.0|0|4.705973462749755|0|38738.0|0
0|2020-02-04|36915.0|0|1823.0|0|4.705973462749755|0|38738.0|0
0|2020-02-05|36915.0|0|1823.0|0|4.705973462749755|0|38738.0|0
0|2020-02-06|36915.0|0|1823.0|0|4.705973462749755|0|38738.0|0
0|2020-02-07|36915.0|0|1823.0|0|4.705973462749755|0|38738.0|0
0|2020-02-08|36915.0|0|1823.0|0|4.705973462749755|0|38738.0|0
0|2020-02-09|36915.0|0|1823.0|0|4.705973462749755|0|38738.0|0
0|2020-02-10|36915.0|0|1823.0|0|4.705973462749755|0|38738.0|0
0|2020-02-11|36915.0|0|1823.0|0|4.705973462749755|0|38738.0|0
0|2020-02-12|36915.0|0|1823.0|0|4.705973462749755|0|38738.0|0
