|dates|Orange_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Orange_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Orange_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Orange_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Orange_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Orange_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Orange_Vermont_UnitedStates.TotalPopulation.data|Orange_Vermont_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|28892.0|0
