|dates|Moniteau_Missouri_UnitedStates.BLS_EmployedPopulation.data|Moniteau_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Moniteau_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Moniteau_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Moniteau_Missouri_UnitedStates.BLS_UnemploymentRate.data|Moniteau_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Moniteau_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Moniteau_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-28|7111.0|0|294.5|0|3.976774019309972|0|7405.5|0
0|2020-03-29|7111.0|0|294.5|0|3.976774019309972|0|7405.5|0
0|2020-03-30|7111.0|0|294.5|0|3.976774019309972|0|7405.5|0
0|2020-03-31|7111.0|0|294.5|0|3.976774019309972|0|7405.5|0
0|2020-04-01|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-02|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-03|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-04|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-05|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-06|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-07|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-08|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-09|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-10|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-11|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-12|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-13|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-14|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-15|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-16|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-17|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-18|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-19|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-20|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-21|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-22|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-23|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-24|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-25|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-26|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-27|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-28|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-29|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-04-30|6751.0|0|454.0|0|6.30117973629424|0|7205.0|0
0|2020-05-01|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-02|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-03|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-04|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-05|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-06|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-07|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-08|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-09|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-10|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-11|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-12|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-13|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-14|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-15|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-16|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-17|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-18|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-19|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-20|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-21|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-22|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-23|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-24|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-25|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-26|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-27|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-28|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-29|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-30|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-05-31|6678.0|0|405.0|0|5.717916137229987|0|7083.0|0
0|2020-06-01|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-02|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-03|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-04|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-05|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-06|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-07|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-08|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-09|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-10|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-11|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-12|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-13|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-14|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-15|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-16|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-17|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-18|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-19|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-20|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-21|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-22|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-23|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-24|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-25|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-26|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-27|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-28|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-29|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-06-30|7031.0|0|404.0|0|5.433759246805649|0|7435.0|0
0|2020-07-01|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-02|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-03|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-04|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-05|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-06|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-07|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-08|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-09|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-10|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-11|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-12|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-13|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-14|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-15|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-16|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-17|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-18|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-19|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-20|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-21|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-22|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-23|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-24|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-25|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-26|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-27|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-28|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-29|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-30|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-07-31|7160.0|0|386.0|0|5.115292870394911|0|7546.0|0
0|2020-08-01|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-02|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-03|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-04|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-05|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-06|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-07|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-08|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-09|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-10|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-11|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-12|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-13|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-14|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-15|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-16|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-17|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-18|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-19|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-20|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-21|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-22|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-23|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-24|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-25|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-26|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-27|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-28|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-29|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-30|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-08-31|7166.0|0|336.0|0|4.47880565182618|0|7502.0|0
0|2020-09-01|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-02|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-03|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-04|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-05|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-06|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-07|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-08|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-09|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-10|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-11|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-12|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-13|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-14|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-15|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-16|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-17|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-18|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-19|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-20|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-21|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-22|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-23|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-24|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-25|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-26|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-27|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-28|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-29|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-09-30|7108.0|0|221.0|0|3.01541820166462|0|7329.0|0
0|2020-10-01|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-02|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-03|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-04|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-05|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-06|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-07|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-08|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-09|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-10|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-11|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-12|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-13|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-14|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-15|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-16|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-17|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-18|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-19|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-20|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-21|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-22|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-23|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-24|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-25|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-26|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-27|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-28|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-29|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-30|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-10-31|7286.0|0|196.0|0|2.619620422346966|0|7482.0|0
0|2020-11-01|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-02|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-03|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-04|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-05|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-06|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-07|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-08|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-09|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-10|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-11|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-12|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-13|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-14|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-15|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-16|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-17|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-18|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-19|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-20|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-21|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-22|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-23|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-24|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-25|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-26|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-27|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-28|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-29|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-11-30|7158.0|0|201.0|0|2.7313493681206684|0|7359.0|0
0|2020-12-01|7037.0|0|247.0|0|3.390993959362987|0|7284.0|0
0|2020-12-02|7037.0|0|247.0|0|3.390993959362987|0|7284.0|0
0|2020-12-03|7037.0|0|247.0|0|3.390993959362987|0|7284.0|0
0|2020-12-04|7037.0|0|247.0|0|3.390993959362987|0|7284.0|0
0|2020-12-05|7037.0|0|247.0|0|3.390993959362987|0|7284.0|0
0|2020-12-06|7037.0|0|247.0|0|3.390993959362987|0|7284.0|0
0|2020-12-07|7037.0|0|247.0|0|3.390993959362987|0|7284.0|0
0|2020-12-08|7037.0|0|247.0|0|3.390993959362987|0|7284.0|0
