|dates|McPherson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|McPherson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|McPherson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|McPherson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|McPherson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|McPherson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|McPherson_Kansas_UnitedStates.TotalPopulation.data|McPherson_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|28542.0|0
