|dates|Pondera_Montana_UnitedStates.BLS_EmployedPopulation.data|Pondera_Montana_UnitedStates.BLS_EmployedPopulation.missing|Pondera_Montana_UnitedStates.BLS_UnemployedPopulation.data|Pondera_Montana_UnitedStates.BLS_UnemployedPopulation.missing|Pondera_Montana_UnitedStates.BLS_UnemploymentRate.data|Pondera_Montana_UnitedStates.BLS_UnemploymentRate.missing|Pondera_Montana_UnitedStates.BLS_LaborForcePopulation.data|Pondera_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-15|2575.5|0|90.5|0|3.3945986496624156|0|2666.0|0
0|2020-02-16|2575.5|0|90.5|0|3.3945986496624156|0|2666.0|0
0|2020-02-17|2575.5|0|90.5|0|3.3945986496624156|0|2666.0|0
0|2020-02-18|2575.5|0|90.5|0|3.3945986496624156|0|2666.0|0
0|2020-02-19|2575.5|0|90.5|0|3.3945986496624156|0|2666.0|0
0|2020-02-20|2575.5|0|90.5|0|3.3945986496624156|0|2666.0|0
0|2020-02-21|2575.5|0|90.5|0|3.3945986496624156|0|2666.0|0
0|2020-02-22|2575.5|0|90.5|0|3.3945986496624156|0|2666.0|0
0|2020-02-23|2575.5|0|90.5|0|3.3945986496624156|0|2666.0|0
0|2020-02-24|2575.5|0|90.5|0|3.3945986496624156|0|2666.0|0
0|2020-02-25|2575.5|0|90.5|0|3.3945986496624156|0|2666.0|0
0|2020-02-26|2575.5|0|90.5|0|3.3945986496624156|0|2666.0|0
0|2020-02-27|2575.5|0|90.5|0|3.3945986496624156|0|2666.0|0
0|2020-02-28|2575.5|0|90.5|0|3.3945986496624156|0|2666.0|0
0|2020-02-29|2575.5|0|90.5|0|3.3945986496624156|0|2666.0|0
0|2020-03-01|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-02|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-03|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-04|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-05|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-06|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-07|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-08|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-09|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-10|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-11|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-12|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-13|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-14|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-15|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-16|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-17|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-18|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-19|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-20|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-21|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-22|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-23|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-24|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-25|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-26|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-27|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-28|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-29|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-30|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-03-31|2566.0|0|107.5|0|4.02094632504208|0|2673.5|0
0|2020-04-01|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-02|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-03|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-04|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-05|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-06|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-07|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-08|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-09|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-10|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-11|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-12|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-13|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-14|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-15|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-16|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-17|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-18|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-19|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-20|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-21|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-22|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-23|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-24|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-25|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-26|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-27|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-28|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-29|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-04-30|2441.5|0|188.0|0|7.149648222095456|0|2629.5|0
0|2020-05-01|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-02|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-03|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-04|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-05|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-06|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-07|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-08|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-09|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-10|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-11|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-12|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-13|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-14|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-15|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-16|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-17|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-18|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-19|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-20|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-21|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-22|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-23|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-24|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-25|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-26|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-27|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-28|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-29|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-30|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-05-31|2473.0|0|167.0|0|6.325757575757576|0|2640.0|0
0|2020-06-01|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-02|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-03|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-04|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-05|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-06|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-07|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-08|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-09|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-10|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-11|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-12|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-13|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-14|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-15|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-16|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-17|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-18|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-19|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-20|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-21|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-22|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-23|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-24|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-25|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-26|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-27|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-28|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-29|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-06-30|2558.0|0|177.0|0|6.471663619744058|0|2735.0|0
0|2020-07-01|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-02|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-03|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-04|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-05|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-06|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-07|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-08|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-09|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-10|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-11|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-12|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-13|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-14|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-15|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-16|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-17|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-18|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-19|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-20|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-21|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-22|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-23|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-24|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-25|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-26|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-27|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-28|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-29|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-30|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-07-31|2437.0|0|151.0|0|5.834621329211746|0|2588.0|0
0|2020-08-01|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-02|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-03|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-04|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-05|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-06|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-07|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-08|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-09|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-10|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-11|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-12|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-13|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-14|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-15|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-16|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-17|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-18|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-19|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-20|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-21|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-22|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-23|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-24|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-25|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-26|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-27|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-28|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-29|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-30|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-08-31|2528.0|0|145.0|0|5.424616535727647|0|2673.0|0
0|2020-09-01|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-02|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-03|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-04|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-05|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-06|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-07|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-08|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-09|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-10|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-11|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-12|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-13|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-14|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-15|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-16|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-17|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-18|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-19|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-20|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-21|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-22|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-23|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-24|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-25|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-26|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-27|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-28|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-29|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-09-30|2535.0|0|116.0|0|4.3757072802715955|0|2651.0|0
0|2020-10-01|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-02|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-03|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-04|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-05|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-06|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-07|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-08|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-09|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-10|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-11|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-12|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-13|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-14|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-15|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-16|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-17|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-18|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-19|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-20|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-21|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-22|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-23|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-24|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-25|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-26|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-27|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-28|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-29|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-30|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-10-31|2645.0|0|107.0|0|3.8880813953488373|0|2752.0|0
0|2020-11-01|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-02|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-03|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-04|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-05|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-06|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-07|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-08|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-09|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-10|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-11|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-12|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-13|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-14|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-15|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-16|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-17|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-18|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-19|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-20|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-21|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-22|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-23|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-24|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-25|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-26|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-27|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-28|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-29|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-11-30|2618.0|0|116.0|0|4.242867593269934|0|2734.0|0
0|2020-12-01|2563.0|0|112.0|0|4.186915887850467|0|2675.0|0
0|2020-12-02|2563.0|0|112.0|0|4.186915887850467|0|2675.0|0
0|2020-12-03|2563.0|0|112.0|0|4.186915887850467|0|2675.0|0
0|2020-12-04|2563.0|0|112.0|0|4.186915887850467|0|2675.0|0
0|2020-12-05|2563.0|0|112.0|0|4.186915887850467|0|2675.0|0
0|2020-12-06|2563.0|0|112.0|0|4.186915887850467|0|2675.0|0
0|2020-12-07|2563.0|0|112.0|0|4.186915887850467|0|2675.0|0
