|dates|VanZandt_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|VanZandt_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|VanZandt_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|VanZandt_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|VanZandt_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|VanZandt_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|VanZandt_Texas_UnitedStates.TotalPopulation.data|VanZandt_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|56590.0|0
