|dates|Owen_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Owen_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Owen_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Owen_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Owen_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Owen_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Owen_Indiana_UnitedStates.TotalPopulation.data|Owen_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|20799.0|0
