|dates|ContraCosta_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|ContraCosta_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|ContraCosta_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|ContraCosta_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|ContraCosta_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|ContraCosta_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|ContraCosta_California_UnitedStates.TotalPopulation.data|ContraCosta_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1153526.0|0
