|dates|Fremont_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Fremont_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Fremont_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Fremont_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Fremont_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Fremont_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Fremont_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Fremont_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
