|dates|Apache_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Apache_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Apache_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Apache_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Apache_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Apache_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Apache_Arizona_UnitedStates.TotalPopulation.data|Apache_Arizona_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|71887.0|0
