|dates|Wichita_Kansas_UnitedStates.BLS_EmployedPopulation.data|Wichita_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Wichita_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Wichita_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Wichita_Kansas_UnitedStates.BLS_UnemploymentRate.data|Wichita_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Wichita_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Wichita_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-02|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-03|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-04|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-05|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-06|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-07|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-08|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-09|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-10|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-11|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-12|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-13|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-14|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-15|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-16|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-17|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-18|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-19|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-20|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-21|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-22|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-23|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-24|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-25|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-26|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-27|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-28|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-29|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-30|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-01-31|1194.0|0|28.5|0|2.331288343558282|0|1222.5|0
0|2020-02-01|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-02|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-03|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-04|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-05|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-06|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-07|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-08|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-09|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-10|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-11|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-12|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-13|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-14|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-15|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-16|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-17|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-18|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-19|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-20|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-21|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-22|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-23|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-24|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-25|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-26|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-27|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-28|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-02-29|1231.5|0|21.0|0|1.6766467065868262|0|1252.5|0
0|2020-03-01|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-02|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-03|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-04|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-05|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-06|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-07|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-08|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-09|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-10|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-11|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-12|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-13|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-14|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-15|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-16|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-17|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-18|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-19|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-20|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-21|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-22|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-23|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-24|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-25|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-26|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-27|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-28|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-29|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-30|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-03-31|1276.0|0|24.5|0|1.8838908112264514|0|1300.5|0
0|2020-04-01|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-02|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-03|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-04|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-05|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-06|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-07|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-08|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-09|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-10|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-11|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-12|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-13|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-14|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-15|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-16|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-17|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-18|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-19|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-20|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-21|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-22|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-23|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-24|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-25|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-26|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
0|2020-04-27|1131.5|0|30.5|0|2.6247848537005165|0|1162.0|0
