|dates|AleutiansWest_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|AleutiansWest_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|AleutiansWest_Alaska_UnitedStates.NYT_ConfirmedDeaths.data|AleutiansWest_Alaska_UnitedStates.NYT_ConfirmedDeaths.missing|AleutiansWest_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|AleutiansWest_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|AleutiansWest_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|AleutiansWest_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
