|dates|Stanley_SouthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Stanley_SouthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Stanley_SouthDakota_UnitedStates.Male_Total_Population.data|Stanley_SouthDakota_UnitedStates.Male_Total_Population.missing|Stanley_SouthDakota_UnitedStates.Female_Total_Population.data|Stanley_SouthDakota_UnitedStates.Female_Total_Population.missing|Stanley_SouthDakota_UnitedStates.MaleAndFemale_Under18_Population.data|Stanley_SouthDakota_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-06-08|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-06-09|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-06-10|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-06-11|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-06-12|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-06-13|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-06-14|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-06-15|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-06-16|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-06-17|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-06-18|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-06-19|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-06-20|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-06-21|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-06-22|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-06-23|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-06-24|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-06-25|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-06-26|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-06-27|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-06-28|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-06-29|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-06-30|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-01|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-02|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-03|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-04|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-05|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-06|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-07|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-08|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-09|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-10|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-11|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-12|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-13|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-14|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-15|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-16|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-17|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-18|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-19|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-20|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-21|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-22|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-23|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-24|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-25|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-26|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-27|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-28|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-29|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-30|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-07-31|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-01|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-02|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-03|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-04|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-05|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-06|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-07|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-08|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-09|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-10|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-11|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-12|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-13|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-14|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-15|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-16|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-17|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-18|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-19|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-20|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-21|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-22|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-23|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-24|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-25|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-26|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-27|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-28|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-29|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-30|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-08-31|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-01|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-02|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-03|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-04|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-05|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-06|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-07|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-08|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-09|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-10|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-11|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-12|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-13|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-14|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-15|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-16|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-17|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-18|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-19|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-20|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-21|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-22|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-23|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-24|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-25|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-26|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-27|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-28|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-29|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-09-30|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-01|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-02|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-03|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-04|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-05|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-06|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-07|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-08|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-09|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-10|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-11|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-12|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-13|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-14|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-15|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-16|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-17|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-18|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-19|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-20|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-21|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-22|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-23|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-24|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-25|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-26|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-27|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-28|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-29|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-30|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-10-31|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-01|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-02|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-03|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-04|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-05|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-06|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-07|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-08|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-09|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-10|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-11|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-12|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-13|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-14|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-15|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-16|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-17|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-18|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-19|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-20|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-21|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-22|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-23|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-24|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-25|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-26|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-27|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-28|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-29|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-11-30|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-01|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-02|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-03|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-04|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-05|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-06|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-07|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-08|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-09|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-10|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-11|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-12|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-13|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-14|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-15|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-16|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-17|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-18|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-19|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-20|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-21|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-22|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-23|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-24|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-25|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-26|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-27|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-28|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-29|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-30|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2020-12-31|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2021-01-01|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2021-01-02|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2021-01-03|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2021-01-04|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2021-01-05|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2021-01-06|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2021-01-07|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2021-01-08|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2021-01-09|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2021-01-10|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2021-01-11|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2021-01-12|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2021-01-13|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2021-01-14|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2021-01-15|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2021-01-16|617.0|0|1550.0|0|1472.0|0|731.0|0
0|2021-01-17|617.0|0|1550.0|0|1472.0|0|731.0|0
