|dates|Davison_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Davison_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Davison_SouthDakota_UnitedStates.NYT_ConfirmedDeaths.data|Davison_SouthDakota_UnitedStates.NYT_ConfirmedDeaths.missing|Davison_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Davison_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Davison_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Davison_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
