|dates|Gray_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gray_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gray_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Gray_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Gray_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gray_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gray_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gray_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
