|dates|JeffDavis_Texas_UnitedStates.BLS_EmployedPopulation.data|JeffDavis_Texas_UnitedStates.BLS_EmployedPopulation.missing|JeffDavis_Texas_UnitedStates.BLS_UnemployedPopulation.data|JeffDavis_Texas_UnitedStates.BLS_UnemployedPopulation.missing|JeffDavis_Texas_UnitedStates.BLS_UnemploymentRate.data|JeffDavis_Texas_UnitedStates.BLS_UnemploymentRate.missing|JeffDavis_Texas_UnitedStates.BLS_LaborForcePopulation.data|JeffDavis_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-18|785.5|0|74.5|0|8.662790697674419|0|860.0|0
0|2020-04-19|785.5|0|74.5|0|8.662790697674419|0|860.0|0
0|2020-04-20|785.5|0|74.5|0|8.662790697674419|0|860.0|0
0|2020-04-21|785.5|0|74.5|0|8.662790697674419|0|860.0|0
0|2020-04-22|785.5|0|74.5|0|8.662790697674419|0|860.0|0
0|2020-04-23|785.5|0|74.5|0|8.662790697674419|0|860.0|0
0|2020-04-24|785.5|0|74.5|0|8.662790697674419|0|860.0|0
0|2020-04-25|785.5|0|74.5|0|8.662790697674419|0|860.0|0
0|2020-04-26|785.5|0|74.5|0|8.662790697674419|0|860.0|0
0|2020-04-27|785.5|0|74.5|0|8.662790697674419|0|860.0|0
0|2020-04-28|785.5|0|74.5|0|8.662790697674419|0|860.0|0
0|2020-04-29|785.5|0|74.5|0|8.662790697674419|0|860.0|0
0|2020-04-30|785.5|0|74.5|0|8.662790697674419|0|860.0|0
0|2020-05-01|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-02|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-03|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-04|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-05|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-06|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-07|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-08|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-09|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-10|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-11|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-12|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-13|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-14|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-15|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-16|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-17|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-18|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-19|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-20|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-21|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-22|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-23|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-24|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-25|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-26|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-27|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-28|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-29|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-30|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-05-31|831.0|0|70.0|0|7.769145394006659|0|901.0|0
0|2020-06-01|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-02|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-03|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-04|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-05|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-06|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-07|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-08|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-09|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-10|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-11|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-12|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-13|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-14|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-15|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-16|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-17|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-18|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-19|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-20|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-21|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-22|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-23|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-24|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-25|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-26|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-27|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-28|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-29|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-06-30|915.0|0|62.0|0|6.345957011258956|0|977.0|0
0|2020-07-01|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-02|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-03|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-04|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-05|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-06|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-07|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-08|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-09|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-10|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-11|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-12|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-13|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-14|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-15|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-16|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-17|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-18|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-19|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-20|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-21|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-22|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-23|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-24|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-25|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-26|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-27|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-28|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-29|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-30|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-07-31|923.0|0|56.0|0|5.720122574055158|0|979.0|0
0|2020-08-01|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-02|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-03|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-04|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-05|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-06|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-07|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-08|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-09|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-10|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-11|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-12|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-13|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-14|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-15|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-16|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-17|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-18|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-19|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-20|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-21|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-22|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-23|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-24|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-25|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-26|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-27|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-28|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-29|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-30|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-08-31|971.0|0|41.0|0|4.051383399209486|0|1012.0|0
0|2020-09-01|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-02|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-03|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-04|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-05|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-06|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-07|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-08|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-09|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-10|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-11|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-12|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-13|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-14|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-15|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-16|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-17|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-18|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-19|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-20|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-21|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-22|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-23|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-24|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-25|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-26|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-27|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-28|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-29|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-09-30|920.0|0|48.0|0|4.958677685950414|0|968.0|0
0|2020-10-01|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-02|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-03|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-04|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-05|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-06|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-07|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-08|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-09|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-10|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-11|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-12|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-13|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-14|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-15|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-16|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-17|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-18|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-19|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-20|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-21|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-22|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-23|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-24|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-25|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-26|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-27|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-28|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-29|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-30|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-10-31|973.0|0|44.0|0|4.3264503441494595|0|1017.0|0
0|2020-11-01|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-02|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-03|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-04|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-05|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-06|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-07|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-08|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-09|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-10|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-11|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-12|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-13|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-14|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-15|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-16|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-17|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-18|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-19|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-20|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-21|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-22|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-23|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-24|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-25|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-26|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-27|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-28|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-29|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-11-30|925.0|0|45.0|0|4.639175257731959|0|970.0|0
0|2020-12-01|919.0|0|50.0|0|5.159958720330238|0|969.0|0
0|2020-12-02|919.0|0|50.0|0|5.159958720330238|0|969.0|0
0|2020-12-03|919.0|0|50.0|0|5.159958720330238|0|969.0|0
0|2020-12-04|919.0|0|50.0|0|5.159958720330238|0|969.0|0
0|2020-12-05|919.0|0|50.0|0|5.159958720330238|0|969.0|0
0|2020-12-06|919.0|0|50.0|0|5.159958720330238|0|969.0|0
0|2020-12-07|919.0|0|50.0|0|5.159958720330238|0|969.0|0
0|2020-12-08|919.0|0|50.0|0|5.159958720330238|0|969.0|0
0|2020-12-09|919.0|0|50.0|0|5.159958720330238|0|969.0|0
0|2020-12-10|919.0|0|50.0|0|5.159958720330238|0|969.0|0
0|2020-12-11|919.0|0|50.0|0|5.159958720330238|0|969.0|0
0|2020-12-12|919.0|0|50.0|0|5.159958720330238|0|969.0|0
0|2020-12-13|919.0|0|50.0|0|5.159958720330238|0|969.0|0
0|2020-12-14|919.0|0|50.0|0|5.159958720330238|0|969.0|0
0|2020-12-15|919.0|0|50.0|0|5.159958720330238|0|969.0|0
0|2020-12-16|919.0|0|50.0|0|5.159958720330238|0|969.0|0
0|2020-12-17|919.0|0|50.0|0|5.159958720330238|0|969.0|0
0|2020-12-18|919.0|0|50.0|0|5.159958720330238|0|969.0|0
0|2020-12-19|919.0|0|50.0|0|5.159958720330238|0|969.0|0
0|2020-12-20|919.0|0|50.0|0|5.159958720330238|0|969.0|0
0|2020-12-21|919.0|0|50.0|0|5.159958720330238|0|969.0|0
0|2020-12-22|919.0|0|50.0|0|5.159958720330238|0|969.0|0
