|dates|Seminole_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Seminole_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Seminole_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Seminole_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Seminole_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Seminole_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Seminole_Georgia_UnitedStates.TotalPopulation.data|Seminole_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8090.0|0
