|dates|Freestone_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Freestone_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Freestone_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Freestone_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Freestone_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Freestone_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Freestone_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Freestone_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
