|dates|Polk_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Polk_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Polk_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Polk_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Polk_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Polk_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Polk_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Polk_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
