|dates|Hudspeth_Texas_UnitedStates.BLS_EmployedPopulation.data|Hudspeth_Texas_UnitedStates.BLS_EmployedPopulation.missing|Hudspeth_Texas_UnitedStates.BLS_UnemployedPopulation.data|Hudspeth_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Hudspeth_Texas_UnitedStates.BLS_UnemploymentRate.data|Hudspeth_Texas_UnitedStates.BLS_UnemploymentRate.missing|Hudspeth_Texas_UnitedStates.BLS_LaborForcePopulation.data|Hudspeth_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-14|1788.0|0|78.0|0|4.180064308681672|0|1866.0|0
0|2020-02-15|1788.0|0|78.0|0|4.180064308681672|0|1866.0|0
0|2020-02-16|1788.0|0|78.0|0|4.180064308681672|0|1866.0|0
0|2020-02-17|1788.0|0|78.0|0|4.180064308681672|0|1866.0|0
0|2020-02-18|1788.0|0|78.0|0|4.180064308681672|0|1866.0|0
0|2020-02-19|1788.0|0|78.0|0|4.180064308681672|0|1866.0|0
0|2020-02-20|1788.0|0|78.0|0|4.180064308681672|0|1866.0|0
0|2020-02-21|1788.0|0|78.0|0|4.180064308681672|0|1866.0|0
0|2020-02-22|1788.0|0|78.0|0|4.180064308681672|0|1866.0|0
0|2020-02-23|1788.0|0|78.0|0|4.180064308681672|0|1866.0|0
0|2020-02-24|1788.0|0|78.0|0|4.180064308681672|0|1866.0|0
0|2020-02-25|1788.0|0|78.0|0|4.180064308681672|0|1866.0|0
0|2020-02-26|1788.0|0|78.0|0|4.180064308681672|0|1866.0|0
0|2020-02-27|1788.0|0|78.0|0|4.180064308681672|0|1866.0|0
0|2020-02-28|1788.0|0|78.0|0|4.180064308681672|0|1866.0|0
0|2020-02-29|1788.0|0|78.0|0|4.180064308681672|0|1866.0|0
0|2020-03-01|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-02|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-03|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-04|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-05|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-06|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-07|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-08|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-09|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-10|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-11|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-12|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-13|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-14|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-15|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-16|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-17|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-18|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-19|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-20|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-21|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-22|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-23|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-24|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-25|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-26|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-27|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-28|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-29|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-30|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-03-31|1746.0|0|101.0|0|5.468327016783974|0|1847.0|0
0|2020-04-01|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-02|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-03|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-04|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-05|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-06|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-07|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-08|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-09|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-10|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-11|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-12|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-13|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-14|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-15|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-16|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-17|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-18|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-19|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-20|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-21|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-22|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-23|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-24|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-25|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-26|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-27|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-28|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-29|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-04-30|1498.0|0|194.0|0|11.465721040189125|0|1692.0|0
0|2020-05-01|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-02|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-03|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-04|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-05|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-06|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-07|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-08|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-09|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-10|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-11|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-12|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-13|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-14|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-15|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-16|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-17|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-18|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-19|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-20|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-21|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-22|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-23|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-24|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-25|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-26|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-27|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-28|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-29|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-30|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-05-31|1577.0|0|204.0|0|11.454239191465469|0|1781.0|0
0|2020-06-01|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-02|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-03|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-04|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-05|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-06|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-07|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-08|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-09|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-10|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-11|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-12|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-13|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-14|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-15|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-16|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-17|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-18|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-19|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-20|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-21|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-22|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-23|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-24|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-25|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-26|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-27|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-28|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-29|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-06-30|1661.0|0|195.0|0|10.506465517241379|0|1856.0|0
0|2020-07-01|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-02|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-03|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-04|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-05|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-06|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-07|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-08|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-09|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-10|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-11|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-12|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-13|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-14|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-15|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-16|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-17|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-18|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-19|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-20|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-21|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-22|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-23|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-24|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-25|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-26|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-27|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-28|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-29|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-30|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-07-31|1679.0|0|193.0|0|10.30982905982906|0|1872.0|0
0|2020-08-01|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-02|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-03|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-04|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-05|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-06|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-07|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-08|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-09|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-10|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-11|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-12|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-13|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-14|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-15|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-16|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-17|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-18|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-19|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-20|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-21|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-22|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-23|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-24|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-25|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-26|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-27|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-28|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-29|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-30|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-08-31|1762.0|0|134.0|0|7.067510548523207|0|1896.0|0
0|2020-09-01|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-02|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-03|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-04|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-05|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-06|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-07|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-08|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-09|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-10|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-11|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-12|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-13|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-14|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-15|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-16|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-17|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-18|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-19|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-20|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-21|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-22|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-23|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-24|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-25|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-26|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-27|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-28|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-29|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-09-30|1702.0|0|145.0|0|7.850568489442339|0|1847.0|0
0|2020-10-01|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-02|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-03|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-04|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-05|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-06|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-07|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-08|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-09|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-10|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-11|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-12|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-13|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-14|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-15|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-16|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-17|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-18|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-19|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-20|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-21|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-22|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-23|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-24|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-25|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-26|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-27|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-28|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-29|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-30|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-10-31|1765.0|0|152.0|0|7.92905581637976|0|1917.0|0
0|2020-11-01|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-02|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-03|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-04|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-05|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-06|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-07|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-08|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-09|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-10|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-11|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-12|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-13|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-14|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-15|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-16|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-17|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-18|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-19|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-20|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-21|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-22|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-23|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-24|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-25|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-26|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-27|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-28|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-29|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-11-30|1714.0|0|156.0|0|8.342245989304812|0|1870.0|0
0|2020-12-01|1724.0|0|159.0|0|8.443972384492831|0|1883.0|0
0|2020-12-02|1724.0|0|159.0|0|8.443972384492831|0|1883.0|0
0|2020-12-03|1724.0|0|159.0|0|8.443972384492831|0|1883.0|0
0|2020-12-04|1724.0|0|159.0|0|8.443972384492831|0|1883.0|0
0|2020-12-05|1724.0|0|159.0|0|8.443972384492831|0|1883.0|0
0|2020-12-06|1724.0|0|159.0|0|8.443972384492831|0|1883.0|0
0|2020-12-07|1724.0|0|159.0|0|8.443972384492831|0|1883.0|0
0|2020-12-08|1724.0|0|159.0|0|8.443972384492831|0|1883.0|0
0|2020-12-09|1724.0|0|159.0|0|8.443972384492831|0|1883.0|0
