|dates|JeffDavis_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|JeffDavis_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|JeffDavis_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|JeffDavis_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|JeffDavis_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|JeffDavis_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|JeffDavis_Texas_UnitedStates.TotalPopulation.data|JeffDavis_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2274.0|0
