|dates|Sully_SouthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Sully_SouthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Sully_SouthDakota_UnitedStates.Male_Total_Population.data|Sully_SouthDakota_UnitedStates.Male_Total_Population.missing|Sully_SouthDakota_UnitedStates.Female_Total_Population.data|Sully_SouthDakota_UnitedStates.Female_Total_Population.missing|Sully_SouthDakota_UnitedStates.MaleAndFemale_Under18_Population.data|Sully_SouthDakota_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-06-04|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-05|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-06|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-07|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-08|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-09|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-10|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-11|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-12|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-13|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-14|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-15|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-16|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-17|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-18|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-19|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-20|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-21|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-22|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-23|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-24|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-25|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-26|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-27|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-28|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-29|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-06-30|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-01|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-02|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-03|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-04|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-05|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-06|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-07|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-08|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-09|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-10|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-11|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-12|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-13|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-14|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-15|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-16|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-17|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-18|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-19|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-20|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-21|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-22|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-23|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-24|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-25|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-26|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-27|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-28|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-29|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-30|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-07-31|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-01|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-02|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-03|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-04|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-05|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-06|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-07|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-08|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-09|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-10|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-11|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-12|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-13|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-14|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-15|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-16|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-17|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-18|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-19|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-20|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-21|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-22|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-23|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-24|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-25|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-26|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-27|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-28|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-29|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-30|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-08-31|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-01|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-02|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-03|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-04|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-05|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-06|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-07|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-08|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-09|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-10|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-11|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-12|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-13|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-14|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-15|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-16|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-17|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-18|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-19|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-20|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-21|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-22|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-23|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-24|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-25|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-26|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-27|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-28|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-29|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-09-30|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-01|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-02|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-03|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-04|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-05|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-06|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-07|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-08|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-09|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-10|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-11|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-12|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-13|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-14|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-15|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-16|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-17|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-18|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-19|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-20|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-21|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-22|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-23|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-24|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-25|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-26|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-27|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-28|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-29|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-30|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-10-31|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-01|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-02|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-03|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-04|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-05|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-06|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-07|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-08|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-09|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-10|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-11|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-12|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-13|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-14|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-15|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-16|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-17|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-18|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-19|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-20|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-21|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-22|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-23|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-24|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-25|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-26|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-27|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-28|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-29|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-11-30|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-01|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-02|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-03|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-04|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-05|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-06|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-07|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-08|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-09|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-10|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-11|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-12|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-13|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-14|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-15|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-16|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-17|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-18|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-19|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-20|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-21|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-22|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-23|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-24|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-25|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-26|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-27|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-28|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-29|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-30|348.0|0|732.0|0|660.0|0|292.0|0
0|2020-12-31|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-01|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-02|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-03|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-04|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-05|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-06|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-07|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-08|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-09|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-10|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-11|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-12|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-13|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-14|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-15|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-16|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-17|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-18|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-19|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-20|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-21|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-22|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-23|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-24|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-25|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-26|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-27|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-28|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-29|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-30|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-01-31|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-02-01|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-02-02|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-02-03|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-02-04|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-02-05|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-02-06|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-02-07|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-02-08|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-02-09|348.0|0|732.0|0|660.0|0|292.0|0
0|2021-02-10|348.0|0|732.0|0|660.0|0|292.0|0
