|dates|OutofHI_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofHI_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofHI_Hawaii_UnitedStates.NYT_ConfirmedDeaths.data|OutofHI_Hawaii_UnitedStates.NYT_ConfirmedDeaths.missing|OutofHI_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofHI_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofHI_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofHI_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
