|dates|Sumter_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sumter_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sumter_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sumter_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sumter_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sumter_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sumter_Florida_UnitedStates.TotalPopulation.data|Sumter_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|132420.0|0
