|dates|Greensville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Greensville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Greensville_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Greensville_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Greensville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Greensville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Greensville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Greensville_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
