|dates|Williamsburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Williamsburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Williamsburg_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Williamsburg_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Williamsburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Williamsburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Williamsburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Williamsburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
