|dates|Wheatland_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wheatland_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wheatland_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wheatland_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wheatland_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wheatland_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wheatland_Montana_UnitedStates.TotalPopulation.data|Wheatland_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2126.0|0
