|dates|Yakima_Washington_UnitedStates.AveragePrecipitationTotal.data|Yakima_Washington_UnitedStates.AveragePrecipitationTotal.missing|Yakima_Washington_UnitedStates.AveragePrecipitation.data|Yakima_Washington_UnitedStates.AveragePrecipitation.missing|Yakima_Washington_UnitedStates.AverageWindDirection.data|Yakima_Washington_UnitedStates.AverageWindDirection.missing|Yakima_Washington_UnitedStates.AverageWindSpeed.data|Yakima_Washington_UnitedStates.AverageWindSpeed.missing
0|2020-01-25|0.0008333333333333334|0|0.00125|0|177.5|0|3.6041666666666665|0
0|2020-01-26|0.0014583333333333334|0|0.003958333333333333|0|136.04166666666666|0|4.604166666666667|0
0|2020-01-27|0.0020833333333333333|0|0.009097222222222222|0|170.625|0|3.5902777777777772|0
0|2020-01-28|0.006458333333333333|0|0.000625|0|141.73611111111111|0|2.986111111111111|0
0|2020-01-29|0.00020833333333333335|0|0.0|0|117.08333333333333|0|2.375|0
0|2020-01-30|0.0|0|0.0|0|130.83333333333334|0|3.625|0
0|2020-01-31|0.0|0|0.0|0|149.61011904761904|0|12.643154761904762|0
0|2020-02-01|0.0|0|0.0|0|242.08333333333334|0|18.041666666666668|0
0|2020-02-02|0.0|0|0.0|0|160.0|0|3.2916666666666665|0
0|2020-02-03|0.0|0|0.0|0|154.58333333333334|0|3.5416666666666665|0
0|2020-02-04|0.0|0|0.0|0|135.41666666666666|0|2.7916666666666665|0
0|2020-02-05|0.0|0|0.0|0|115.83333333333333|0|3.25|0
0|2020-02-06|0.0|0|0.0|0|105.0|0|6.708333333333333|0
0|2020-02-07|0.0|0|0.0016666666666666668|0|155.0|0|7.3125|0
0|2020-02-08|0.0016666666666666668|0|0.0|0|222.91666666666666|0|7.666666666666667|0
0|2020-02-09|0.0|0|0.0|0|164.16666666666666|0|3.9583333333333335|0
0|2020-02-10|0.0|0|0.0|0|192.08333333333334|0|5.5|0
0|2020-02-11|0.0|0|0.0|0|181.66666666666666|0|5.708333333333333|0
0|2020-02-12|0.0|0|0.0|0|185.0|0|4.333333333333333|0
0|2020-02-13|0.0|0|0.0|0|133.75|0|3.8333333333333335|0
0|2020-02-14|0.0|0|0.0|0|150.625|0|8.1875|0
0|2020-02-15|0.0|0|0.0|0|116.66666666666667|0|2.4583333333333335|0
0|2020-02-16|0.0|0|0.0|0|228.75|0|9.333333333333334|0
0|2020-02-17|0.0|0|0.0|0|141.25|0|4.333333333333333|0
0|2020-02-18|0.0|0|0.0|0|211.66666666666666|0|5.666666666666667|0
0|2020-02-19|0.0|0|0.0|0|208.75|0|5.833333333333333|0
0|2020-02-20|0.0|0|0.0|0|160.83333333333334|0|4.208333333333333|0
0|2020-02-21|0.0|0|0.0|0|189.16666666666666|0|4.125|0
0|2020-02-22|0.0|0|0.0|0|155.83333333333334|0|3.9583333333333335|0
0|2020-02-23|0.0|0|0.0029166666666666664|0|193.75|0|9.583333333333334|0
0|2020-02-24|0.002916666666666667|0|0.0|0|191.45833333333334|0|8.583333333333334|0
0|2020-02-25|0.0|0|0.0|0|174.16666666666666|0|3.6666666666666665|0
0|2020-02-26|0.0|0|0.0|0|198.75|0|4.166666666666667|0
0|2020-02-27|0.0|0|0.0|0|206.25|0|5.833333333333333|0
0|2020-02-28|0.0|0|0.0|0|207.08333333333334|0|8.5|0
0|2020-02-29|0.0|0|0.0|0|194.58333333333334|0|8.875|0
0|2020-03-01|0.0|0|0.0|0|178.33333333333334|0|5.166666666666667|0
0|2020-03-02|0.0|0|0.0|0|137.5|0|7.645833333333333|0
0|2020-03-03|0.0|0|0.0|0|113.75|0|4.875|0
0|2020-03-04|0.0|0|0.0|0|198.75|0|8.041666666666666|0
0|2020-03-05|0.0|0|0.0|0|143.33333333333334|0|4.25|0
0|2020-03-06|0.0|0|0.0|0|177.5|0|5.166666666666667|0
0|2020-03-07|0.0|0|0.0008333333333333334|0|163.75|0|4.208333333333333|0
0|2020-03-08|0.0008333333333333334|0|0.0|0|155.20833333333334|0|4.166666666666667|0
0|2020-03-09|0.0|0|0.0|0|205.83333333333334|0|5.291666666666667|0
0|2020-03-10|0.0|0|0.0|0|124.16666666666667|0|2.7916666666666665|0
0|2020-03-11|0.0|0|0.0|0|138.33333333333334|0|6.833333333333333|0
0|2020-03-12|0.0|0|0.0|0|213.47222222222226|0|6.027777777777779|0
0|2020-03-13|0.0|0|0.0065972222222222205|0|199.83333333333334|0|6.111111111111112|0
0|2020-03-14|0.0075|0|0.0|0|53.958333333333336|0|12.135416666666666|0
0|2020-03-15|0.0|0|0.0|0|121.25|0|10.25|0
0|2020-03-16|0.0|0|0.0|0|172.91666666666666|0|6.625|0
0|2020-03-17|0.0|0|0.0|0|170.41666666666666|0|4.541666666666667|0
0|2020-03-18|0.0|0|0.0|0|184.16666666666666|0|5.541666666666667|0
0|2020-03-19|0.0|0|0.0|0|189.16666666666666|0|5.75|0
0|2020-03-20|0.0|0|0.0|0|226.25|0|6.541666666666667|0
0|2020-03-21|0.0|0|0.0|0|181.66666666666666|0|4.5|0
0|2020-03-22|0.0|0|0.0|0|168.33333333333334|0|5.583333333333333|0
0|2020-03-23|0.0|0|0.0004166666666666667|0|167.56944444444443|0|7.3194444444444455|0
0|2020-03-24|0.0004166666666666667|0|0.0008333333333333334|0|237.91666666666666|0|4.916666666666667|0
0|2020-03-25|0.0008333333333333334|0|0.0004166666666666667|0|107.5|0|3.5416666666666665|0
0|2020-03-26|0.0004166666666666667|0|0.0|0|182.08333333333334|0|7.791666666666667|0
0|2020-03-27|0.0|0|0.0|0|122.08333333333333|0|5.0|0
0|2020-03-28|0.0|0|0.0004166666666666667|0|115.83333333333333|0|9.416666666666666|0
0|2020-03-29|0.0004166666666666667|0|0.0|0|193.75|0|15.375|0
0|2020-03-30|0.0020833333333333333|0|0.0033333333333333335|0|213.33333333333334|0|11.229166666666666|0
0|2020-03-31|0.00125|0|0.0|0|212.91666666666666|0|9.125|0
0|2020-04-01|0.0|0|0.0|0|107.91666666666667|0|4.416666666666667|0
0|2020-04-02|0.0|0|0.0|0|180.41666666666666|0|5.416666666666667|0
0|2020-04-03|0.0|0|0.0|0|173.33333333333334|0|6.791666666666667|0
0|2020-04-04|0.0|0|0.0|0|141.66666666666666|0|3.7083333333333335|0
0|2020-04-05|0.0|0|0.0|0|172.08333333333334|0|3.625|0
0|2020-04-06|0.0|0|0.0|0|203.75|0|6.375|0
0|2020-04-07|0.0|0|0.0|0|244.16666666666666|0|10.166666666666666|0
0|2020-04-08|0.0|0|0.0|0|162.08333333333334|0|5.75|0
0|2020-04-09|0.0|0|0.0|0|185.0|0|5.833333333333333|0
0|2020-04-10|0.0|0|0.0|0|291.6666666666667|0|10.916666666666666|0
0|2020-04-11|0.0|0|0.0|0|188.125|0|9.8125|0
0|2020-04-12|0.0|0|0.0|0|118.75|0|5.541666666666667|0
0|2020-04-13|0.0|0|0.0|0|164.16666666666666|0|5.333333333333333|0
0|2020-04-14|0.0|0|0.0|0|207.91666666666666|0|8.333333333333334|0
0|2020-04-15|0.0|0|0.0|0|173.125|0|12.458333333333334|0
0|2020-04-16|0.0|0|0.0|0|151.25|0|5.791666666666667|0
0|2020-04-17|0.0|0|0.0|0|203.75|0|5.75|0
0|2020-04-18|0.0|0|0.0|0|219.16666666666666|0|7.125|0
0|2020-04-19|0.0|0|0.0|0|191.66666666666666|0|5.875|0
0|2020-04-20|0.0|0|0.0|0|228.75|0|6.5|0
0|2020-04-21|0.0|0|0.0|0|207.5|0|8.25|0
0|2020-04-22|0.0|0|0.0025|0|93.75|0|4.375|0
0|2020-04-23|0.0025|0|0.0|0|281.6666666666667|0|11.791666666666666|0
0|2020-04-24|0.0|0|0.0|0|189.58333333333334|0|5.166666666666667|0
0|2020-04-25|0.0|0|0.0004166666666666667|0|175.0|0|8.291666666666666|0
0|2020-04-26|0.0004166666666666667|0|0.0|0|157.08333333333334|0|5.75|0
0|2020-04-27|0.0|0|0.0|0|206.66666666666666|0|11.208333333333334|0
0|2020-04-28|0.0|0|0.0|0|179.58333333333334|0|4.041666666666667|0
0|2020-04-29|0.0|0|0.0|0|223.54166666666666|0|7.729166666666667|0
0|2020-04-30|0.0|0|0.0|0|274.5833333333333|0|13.208333333333334|0
0|2020-05-01|0.0|0|0.0|0|115.83333333333333|0|5.25|0
0|2020-05-02|0.0|0|0.00375|0|204.58333333333334|0|7.041666666666667|0
0|2020-05-03|0.00375|0|0.0|0|202.91666666666666|0|7.0|0
0|2020-05-04|0.0|0|0.0|0|133.75|0|4.333333333333333|0
0|2020-05-05|0.0|0|0.0004166666666666667|0|179.16666666666666|0|5.0|0
0|2020-05-06|0.012083333333333333|0|0.011458333333333334|0|260.2083333333333|0|16.104166666666668|0
0|2020-05-07|0.0|0|0.0|0|165.0|0|5.541666666666667|0
0|2020-05-08|0.0|0|0.0|0|154.16666666666666|0|6.75|0
0|2020-05-09|0.0|0|0.0|0|175.83333333333334|0|8.0|0
0|2020-05-10|0.0|0|0.0|0|138.75|0|10.75|0
0|2020-05-11|0.0|0|0.0|0|99.58333333333333|0|10.291666666666666|0
0|2020-05-12|0.0|0|0.0033333333333333335|0|204.16666666666666|0|7.0|0
0|2020-05-13|0.0033333333333333335|0|0.0004166666666666667|0|149.16666666666666|0|5.125|0
0|2020-05-14|0.0004166666666666667|0|0.007083333333333334|0|156.875|0|4.791666666666667|0
0|2020-05-15|0.007083333333333334|0|0.0|0|157.5|0|4.75|0
0|2020-05-16|0.0|0|0.0008333333333333334|0|185.41666666666666|0|4.291666666666667|0
0|2020-05-17|0.0008333333333333334|0|0.0004166666666666667|0|143.33333333333334|0|5.625|0
0|2020-05-18|0.0004166666666666667|0|0.0|0|222.9861111111111|0|6.840277777777779|0
0|2020-05-19|0.0|0|0.007916666666666667|0|229.16666666666666|0|8.375|0
0|2020-05-20|0.007916666666666667|0|0.0|0|300.8333333333333|0|16.791666666666668|0
0|2020-05-21|0.0|0|0.0|0|292.9166666666667|0|15.708333333333334|0
0|2020-05-22|0.0|0|0.0|0|223.75|0|9.708333333333334|0
0|2020-05-23|0.0|0|0.0|0|165.41666666666666|0|5.375|0
0|2020-05-24|0.0|0|0.0|0|169.16666666666666|0|5.291666666666667|0
0|2020-05-25|0.0|0|0.0004166666666666667|0|180.83333333333334|0|4.333333333333333|0
0|2020-05-26|0.0004166666666666667|0|0.0|0|170.41666666666666|0|6.416666666666667|0
0|2020-05-27|0.0|0|0.0|0|152.5|0|5.791666666666667|0
0|2020-05-28|0.0|0|0.0|0|200.0|0|5.458333333333333|0
0|2020-05-29|0.0|0|0.0|0|187.5|0|5.125|0
0|2020-05-30|0.0|0|0.0|0|163.47222222222223|0|9.76388888888889|0
0|2020-05-31|0.0|0|0.0|0|182.91666666666666|0|9.083333333333334|0
0|2020-06-01|0.0|0|0.0|0|238.75|0|8.041666666666666|0
0|2020-06-02|0.0|0|0.0|0|191.04166666666666|0|8.229166666666666|0
0|2020-06-03|0.0|0|0.0|0|211.25|0|6.458333333333333|0
0|2020-06-04|0.0|0|0.0|0|231.45833333333334|0|7.979166666666667|0
0|2020-06-05|0.0|0|0.0|0|248.33333333333334|0|6.958333333333333|0
0|2020-06-06|0.0|0|0.0|0|243.95833333333334|0|8.291666666666666|0
0|2020-06-07|0.0|0|0.0|0|273.3333333333333|0|10.708333333333334|0
0|2020-06-08|0.0|0|0.0|0|242.91666666666666|0|10.583333333333334|0
0|2020-06-09|0.0004166666666666667|0|0.0008333333333333334|0|115.20833333333333|0|5.083333333333333|0
0|2020-06-10|0.0004166666666666667|0|0.0|0|190.0|0|6.666666666666667|0
0|2020-06-11|0.0|0|0.0008333333333333334|0|188.33333333333334|0|6.166666666666667|0
0|2020-06-12|0.0020833333333333333|0|0.00125|0|197.91666666666666|0|8.0|0
0|2020-06-13|0.0|0|0.0|0|270.0|0|11.333333333333334|0
0|2020-06-14|0.0|0|0.0|0|187.91666666666666|0|5.166666666666667|0
0|2020-06-15|0.00125|0|0.0033333333333333335|0|147.91666666666666|0|5.729166666666667|0
0|2020-06-16|0.0020833333333333333|0|0.0|0|203.75|0|7.375|0
0|2020-06-17|0.0|0|0.0|0|226.66666666666666|0|10.458333333333334|0
0|2020-06-18|0.0|0|0.0|0|174.58333333333334|0|5.25|0
0|2020-06-19|0.0|0|0.0|0|170.0|0|5.875|0
0|2020-06-20|0.0|0|0.0|0|186.25|0|7.541666666666667|0
0|2020-06-21|0.0|0|0.0|0|187.91666666666666|0|6.458333333333333|0
0|2020-06-22|0.0|0|0.0|0|123.75|0|4.791666666666667|0
0|2020-06-23|0.0|0|0.0|0|194.58333333333334|0|6.791666666666667|0
0|2020-06-24|0.0|0|0.0|0|266.6666666666667|0|11.75|0
0|2020-06-25|0.0|0|0.0|0|211.25|0|6.791666666666667|0
0|2020-06-26|0.0|0|0.0|0|185.41666666666666|0|6.25|0
0|2020-06-27|0.0|0|0.0|0|254.58333333333334|0|11.875|0
0|2020-06-28|0.0|0|0.0037500000000000003|0|277.0833333333333|0|11.166666666666666|0
0|2020-06-29|0.00375|0|0.0|0|283.3333333333333|0|13.791666666666666|0
0|2020-06-30|0.0|0|0.0|0|307.9166666666667|0|15.0|0
0|2020-07-01|0.0|0|0.0|0|198.75|0|9.333333333333334|0
0|2020-07-02|0.0|0|0.0|0|134.16666666666666|0|5.875|0
0|2020-07-03|0.0|0|0.0|0|207.08333333333334|0|6.458333333333333|0
0|2020-07-04|0.0|0|0.0|0|203.33333333333334|0|5.625|0
0|2020-07-05|0.0|0|0.0|0|208.33333333333334|0|5.291666666666667|0
0|2020-07-06|0.0|0|0.0|0|198.75|0|7.5|0
0|2020-07-07|0.0|0|0.0|0|258.75|0|11.666666666666666|0
0|2020-07-08|0.0|0|0.0|0|159.16666666666666|0|4.375|0
0|2020-07-09|0.0|0|0.0|0|228.75|0|6.083333333333333|0
0|2020-07-10|0.0|0|0.0|0|137.91666666666666|0|4.583333333333333|0
0|2020-07-11|0.0|0|0.0|0|240.83333333333334|0|10.166666666666666|0
0|2020-07-12|0.0|0|0.0|0|171.45833333333334|0|7.1875|0
0|2020-07-13|0.0|0|0.0|0|158.33333333333334|0|6.041666666666667|0
0|2020-07-14|0.0|0|0.0|0|179.58333333333334|0|5.541666666666667|0
0|2020-07-15|0.0|0|0.0|0|222.91666666666666|0|8.5|0
0|2020-07-16|0.0|0|0.0|0|255.0|0|9.041666666666666|0
0|2020-07-17|0.0|0|0.0|0|287.0833333333333|0|11.041666666666666|0
0|2020-07-18|0.0|0|0.0|0|228.75|0|5.958333333333333|0
0|2020-07-19|0.0|0|0.0|0|193.33333333333334|0|5.291666666666667|0
0|2020-07-20|0.0|0|0.0|0|185.41666666666666|0|5.625|0
0|2020-07-21|0.0|0|0.0|0|157.91666666666666|0|5.583333333333333|0
0|2020-07-22|0.0|0|0.0|0|232.91666666666666|0|9.0|0
0|2020-07-23|0.0|0|0.0|0|234.16666666666666|0|8.75|0
0|2020-07-24|0.0|0|0.0|0|270.8333333333333|0|10.25|0
0|2020-07-25|0.0|0|0.0|0|191.25|0|6.0|0
0|2020-07-26|0.0|0|0.0|0|191.25|0|6.083333333333333|0
0|2020-07-27|0.0|0|0.0|0|185.41666666666666|0|6.25|0
0|2020-07-28|0.0|0|0.0|0|176.25|0|5.833333333333333|0
0|2020-07-29|0.0|0|0.0|0|176.66666666666666|0|5.291666666666667|0
0|2020-07-30|0.0|0|0.0|0|186.875|0|6.1875|0
0|2020-07-31|0.0|0|0.0|0|221.25|0|8.333333333333334|0
0|2020-08-01|0.0|0|0.0|0|186.66666666666666|0|6.041666666666667|0
0|2020-08-02|0.0|0|0.0|0|220.41666666666666|0|6.0|0
0|2020-08-03|0.0|0|0.0|0|210.0|0|5.833333333333333|0
0|2020-08-04|0.0|0|0.0|0|177.5|0|4.416666666666667|0
0|2020-08-05|0.0|0|0.0001388888888888889|0|197.91666666666666|0|6.611111111111111|0
0|2020-08-06|0.0004166666666666667|0|0.0|0|274.375|0|11.875|0
0|2020-08-07|0.0|0|0.0|0|162.91666666666666|0|5.375|0
0|2020-08-08|0.0|0|0.0|0|198.33333333333334|0|7.166666666666667|0
0|2020-08-09|0.0|0|0.0|0|182.5|0|5.75|0
0|2020-08-10|0.0|0|0.0|0|209.58333333333334|0|7.375|0
0|2020-08-11|0.0|0|0.0|0|183.33333333333334|0|7.958333333333333|0
0|2020-08-12|0.0|0|0.0|0|177.08333333333334|0|6.25|0
0|2020-08-13|0.0|0|0.0|0|187.08333333333334|0|6.208333333333333|0
0|2020-08-14|0.0|0|0.0|0|149.58333333333334|0|4.416666666666667|0
0|2020-08-15|0.0|0|0.0|0|169.58333333333334|0|5.416666666666667|0
0|2020-08-16|0.0|0|0.0|0|190.0|0|7.201388888888889|0
0|2020-08-17|0.0|0|0.0|0|155.41666666666666|0|6.916666666666667|0
0|2020-08-18|0.0|0|0.0|0|181.25|0|7.041666666666667|0
0|2020-08-19|0.0|0|0.0|0|183.54166666666666|0|4.625|0
0|2020-08-20|0.0|0|0.0|0|172.08333333333334|0|5.791666666666667|0
0|2020-08-21|0.0|0|0.0|0|188.125|0|9.75|0
0|2020-08-22|0.0|0|0.0|0|161.66666666666666|0|4.958333333333333|0
0|2020-08-23|0.0|0|0.0|0|199.16666666666666|0|6.458333333333333|0
0|2020-08-24|0.0|0|0.0|0|215.0|0|5.666666666666667|0
0|2020-08-25|0.0|0|0.0|0|174.16666666666666|0|5.291666666666667|0
0|2020-08-26|0.0|0|0.0|0|244.58333333333334|0|6.458333333333333|0
0|2020-08-27|0.0|0|0.0|0|210.0|0|6.916666666666667|0
0|2020-08-28|0.0|0|0.0|0|188.75|0|6.0|0
0|2020-08-29|0.0|0|0.0|0|203.33333333333334|0|8.958333333333334|0
0|2020-08-30|0.0|0|0.0|0|182.91666666666666|0|6.958333333333333|0
0|2020-08-31|0.0|0|0.0|0|205.41666666666666|0|8.333333333333334|0
0|2020-09-01|0.0|0|0.0|0|145.41666666666666|0|5.458333333333333|0
0|2020-09-02|0.0|0|0.0|0|179.16666666666666|0|5.041666666666667|0
0|2020-09-03|0.0|0|0.0|0|179.16666666666666|0|5.208333333333333|0
0|2020-09-04|0.0|0|0.0|0|182.5|0|4.375|0
0|2020-09-05|0.0|0|0.0|0|210.41666666666666|0|6.291666666666667|0
0|2020-09-06|0.0|0|0.0|0|197.29166666666666|0|7.958333333333333|0
0|2020-09-07|0.0|0|0.0|0|101.7361111111111|0|13.347222222222221|0
0|2020-09-08|0.0|0|0.0|0|177.08333333333334|0|6.625|0
0|2020-09-09|0.0|0|0.0|0|196.45833333333334|0|6.333333333333333|0
0|2020-09-10|0.0|0|0.0|0|174.58333333333334|0|4.625|0
0|2020-09-11|0.0|0|0.0|0|190.0|0|5.041666666666667|0
0|2020-09-12|0.0|0|0.0|0|171.94444444444443|0|4.291666666666667|0
0|2020-09-13|0.0|0|0.0|0|117.29166666666667|0|2.625|0
0|2020-09-14|0.0|0|0.0|0|86.875|0|1.5|0
0|2020-09-15|0.0|0|0.0|0|163.68055555555557|0|3.1944444444444446|0
0|2020-09-16|0.0|0|0.0|0|211.45833333333334|0|5.645833333333333|0
0|2020-09-17|0.0|0|0.0|0|214.8611111111111|0|5.611111111111112|0
0|2020-09-18|0.0|0|0.0|0|192.2777777777778|0|5.919444444444444|0
0|2020-09-19|0.0|0|0.0|0|147.5|0|5.166666666666667|0
0|2020-09-20|0.0|0|0.0|0|163.75|0|4.666666666666667|0
0|2020-09-21|0.0|0|0.0|0|162.08333333333334|0|4.375|0
0|2020-09-22|0.0|0|0.0|0|177.5|0|5.833333333333333|0
0|2020-09-23|0.0|0|0.0025|0|163.75|0|7.458333333333333|0
0|2020-09-24|0.0025|0|0.0|0|148.75|0|6.895833333333333|0
0|2020-09-25|0.0|0|0.0|0|196.45833333333334|0|12.166666666666666|0
0|2020-09-26|0.0|0|0.0|0|180.41666666666666|0|5.416666666666667|0
0|2020-09-27|0.0|0|0.0|0|132.5|0|3.4166666666666665|0
0|2020-09-28|0.0|0|0.0|0|177.91666666666666|0|4.458333333333333|0
0|2020-09-29|0.0|0|0.0|0|175.83333333333334|0|4.666666666666667|0
0|2020-09-30|0.0|0|0.0|0|190.0|0|5.416666666666667|0
0|2020-10-01|0.0|0|0.0|0|195.41666666666666|0|4.958333333333333|0
0|2020-10-02|0.0|0|0.0|0|187.29166666666666|0|4.708333333333333|0
0|2020-10-03|0.0|0|0.0|0|202.08333333333334|0|5.375|0
0|2020-10-04|0.0|0|0.0|0|190.41666666666666|0|5.208333333333333|0
0|2020-10-05|0.0|0|0.0|0|196.45833333333334|0|5.729166666666667|0
0|2020-10-06|0.0|0|0.0|0|171.66666666666666|0|4.375|0
0|2020-10-07|0.0|0|0.0|0|192.5|0|5.666666666666667|0
0|2020-10-08|0.0|0|0.0|0|152.5|0|4.708333333333333|0
0|2020-10-09|0.0|0|0.0|0|172.5|0|6.208333333333333|0
0|2020-10-10|0.0|0|0.00125|0|238.33333333333334|0|14.625|0
0|2020-10-11|0.00125|0|0.0|0|122.08333333333333|0|8.875|0
0|2020-10-12|0.0|0|0.0|0|283.75|0|9.75|0
0|2020-10-13|0.00125|0|0.007083333333333333|0|207.29166666666666|0|9.645833333333334|0
0|2020-10-14|0.005833333333333334|0|0.0|0|240.41666666666666|0|10.208333333333334|0
0|2020-10-15|0.0|0|0.0|0|214.16666666666666|0|5.166666666666667|0
0|2020-10-16|0.0|0|0.0|0|182.91666666666666|0|8.875|0
0|2020-10-17|0.0|0|0.0|0|242.91666666666666|0|6.041666666666667|0
0|2020-10-18|0.0|0|0.0|0|219.58333333333334|0|8.25|0
0|2020-10-19|0.0|0|0.0|0|178.75|0|7.083333333333333|0
0|2020-10-20|0.0|0|0.0|0|208.75|0|5.166666666666667|0
0|2020-10-21|0.0|0|0.0|0|238.33333333333334|0|6.75|0
0|2020-10-22|0.0|0|0.0|0|176.25|0|4.708333333333333|0
0|2020-10-23|0.0|0|0.0|0|171.66666666666666|0|4.208333333333333|0
0|2020-10-24|0.0|0|0.0|0|88.75|0|6.791666666666667|0
0|2020-10-25|0.0|0|0.0|0|107.08333333333333|0|5.583333333333333|0
0|2020-10-26|0.0|0|0.0|0|98.75|0|2.0833333333333335|0
0|2020-10-27|0.0|0|0.0|0|145.83333333333334|0|3.5|0
0|2020-10-28|0.0|0|0.0|0|187.91666666666666|0|3.3333333333333335|0
0|2020-10-29|0.0|0|0.0|0|67.08333333333333|0|1.3333333333333333|0
0|2020-10-30|0.0|0|0.0|0|198.33333333333334|0|10.416666666666666|0
0|2020-10-31|0.0|0|0.0|0|190.83333333333334|0|4.958333333333333|0
0|2020-11-01|0.0|0|0.0|0|178.125|0|4.166666666666667|0
0|2020-11-02|0.0|0|0.0|0|183.33333333333334|0|3.9583333333333335|0
0|2020-11-03|0.0|0|0.0004166666666666667|0|125.41666666666667|0|2.0416666666666665|0
0|2020-11-04|0.0004166666666666667|0|0.0|0|170.83333333333334|0|10.125|0
0|2020-11-05|0.0|0|0.004583333333333333|0|187.5|0|6.291666666666667|0
0|2020-11-06|0.005|0|0.0004166666666666667|0|247.08333333333334|0|6.625|0
0|2020-11-07|0.0|0|0.0|0|272.0833333333333|0|9.791666666666666|0
0|2020-11-08|0.0|0|0.0|0|310.0|0|15.0|0
0|2020-11-09|0.0|0|0.0|0|155.0|0|3.625|0
0|2020-11-10|0.0|0|0.0014583333333333334|0|153.95833333333334|0|4.6875|0
0|2020-11-11|0.0016666666666666668|0|0.0|0|187.08333333333334|0|4.666666666666667|0
0|2020-11-12|0.0|0|0.0|0|113.75|0|2.375|0
0|2020-11-13|0.0|0|0.0004166666666666667|0|176.04166666666666|0|7.604166666666667|0
0|2020-11-14|0.0004166666666666667|0|0.02333333333333333|0|182.74305555555557|0|8.5625|0
0|2020-11-15|0.0275|0|0.0|0|160.27777777777777|0|3.4131944444444446|0
0|2020-11-16|0.0|0|0.008333333333333333|0|188.625|0|3.1166666666666667|0
0|2020-11-17|0.004583333333333333|0|0.0|0|119.65277777777779|0|6.072916666666667|0
0|2020-11-18|0.0|0|0.002916666666666667|0|166.66666666666666|0|8.625|0
0|2020-11-19|0.002916666666666667|0|0.0|0|191.66666666666666|0|4.791666666666667|0
0|2020-11-20|0.0|0|0.0|0|132.91666666666666|0|2.6666666666666665|0
0|2020-11-21|0.0|0|0.0|0|144.58333333333334|0|2.7083333333333335|0
0|2020-11-22|0.0|0|0.0004166666666666667|0|96.66666666666667|0|2.2916666666666665|0
0|2020-11-23|8.333333333333333e-05|0|0.0|0|87.03472222222223|0|1.979861111111111|0
0|2020-11-24|0.0|0|0.0002777777777777778|0|153.125|0|3.4583333333333335|0
0|2020-11-25|0.0004166666666666667|0|0.0|0|109.47916666666667|0|2.4791666666666665|0
0|2020-11-26|0.0|0|0.0|0|132.91666666666666|0|2.2083333333333335|0
0|2020-11-27|0.0|0|0.0|0|142.08333333333334|0|2.375|0
0|2020-11-28|0.0|0|0.0|0|167.5|0|3.4166666666666665|0
0|2020-11-29|0.0|0|0.0|0|106.66666666666667|0|2.25|0
0|2020-11-30|0.0|0|0.0|0|166.38888888888889|0|7.256944444444444|0
0|2020-12-01|0.0|0|0.0|0|194.16666666666666|0|4.5|0
