|dates|Muhlenberg_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Muhlenberg_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Muhlenberg_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Muhlenberg_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Muhlenberg_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Muhlenberg_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Muhlenberg_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Muhlenberg_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
