|dates|Champaign_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Champaign_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Champaign_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Champaign_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Champaign_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Champaign_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Champaign_Ohio_UnitedStates.TotalPopulation.data|Champaign_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|38885.0|0
