|dates|McPherson_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|McPherson_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|McPherson_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|McPherson_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|McPherson_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|McPherson_Nebraska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|McPherson_Nebraska_UnitedStates.TotalPopulation.data|McPherson_Nebraska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|494.0|0
