|dates|Gosper_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Gosper_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Gosper_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Gosper_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Gosper_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Gosper_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Gosper_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Gosper_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-18|1059.5|0|44.0|0|3.987313094698686|0|1103.5|0
0|2020-04-19|1059.5|0|44.0|0|3.987313094698686|0|1103.5|0
0|2020-04-20|1059.5|0|44.0|0|3.987313094698686|0|1103.5|0
0|2020-04-21|1059.5|0|44.0|0|3.987313094698686|0|1103.5|0
0|2020-04-22|1059.5|0|44.0|0|3.987313094698686|0|1103.5|0
0|2020-04-23|1059.5|0|44.0|0|3.987313094698686|0|1103.5|0
0|2020-04-24|1059.5|0|44.0|0|3.987313094698686|0|1103.5|0
0|2020-04-25|1059.5|0|44.0|0|3.987313094698686|0|1103.5|0
0|2020-04-26|1059.5|0|44.0|0|3.987313094698686|0|1103.5|0
0|2020-04-27|1059.5|0|44.0|0|3.987313094698686|0|1103.5|0
0|2020-04-28|1059.5|0|44.0|0|3.987313094698686|0|1103.5|0
0|2020-04-29|1059.5|0|44.0|0|3.987313094698686|0|1103.5|0
0|2020-04-30|1059.5|0|44.0|0|3.987313094698686|0|1103.5|0
0|2020-05-01|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-02|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-03|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-04|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-05|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-06|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-07|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-08|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-09|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-10|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-11|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-12|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-13|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-14|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-15|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-16|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-17|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-18|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-19|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-20|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-21|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-22|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-23|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-24|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-25|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-26|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-27|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-28|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-29|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-30|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-05-31|1052.0|0|36.0|0|3.3088235294117645|0|1088.0|0
0|2020-06-01|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-02|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-03|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-04|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-05|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-06|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-07|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-08|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-09|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-10|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-11|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-12|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-13|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-14|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-15|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-16|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-17|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-18|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-19|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-20|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-21|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-22|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-23|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-24|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-25|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-26|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-27|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-28|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-29|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-06-30|1127.0|0|49.0|0|4.166666666666667|0|1176.0|0
0|2020-07-01|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-02|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-03|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-04|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-05|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-06|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-07|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-08|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-09|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-10|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-11|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-12|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-13|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-14|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-15|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-16|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-17|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-18|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-19|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-20|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-21|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-22|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-23|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-24|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-25|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-26|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-27|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-28|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-29|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-30|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-07-31|1127.0|0|29.0|0|2.508650519031142|0|1156.0|0
0|2020-08-01|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-02|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-03|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-04|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-05|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-06|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-07|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-08|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-09|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-10|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-11|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-12|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-13|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-14|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-15|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-16|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-17|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-18|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-19|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-20|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-21|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-22|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-23|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-24|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-25|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-26|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-27|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-28|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-29|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-30|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-08-31|1109.0|0|25.0|0|2.2045855379188715|0|1134.0|0
0|2020-09-01|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-02|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-03|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-04|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-05|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-06|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-07|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-08|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-09|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-10|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-11|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-12|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-13|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-14|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-15|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-16|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-17|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-18|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-19|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-20|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-21|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-22|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-23|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-24|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-25|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-26|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-27|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-28|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-29|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-09-30|1066.0|0|22.0|0|2.0220588235294117|0|1088.0|0
0|2020-10-01|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-02|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-03|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-04|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-05|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-06|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-07|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-08|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-09|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-10|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-11|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-12|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-13|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-14|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-15|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-16|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-17|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-18|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-19|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-20|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-21|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-22|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-23|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-24|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-25|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-26|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-27|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-28|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-29|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-30|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-10-31|1059.0|0|21.0|0|1.9444444444444444|0|1080.0|0
0|2020-11-01|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-02|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-03|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-04|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-05|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-06|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-07|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-08|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-09|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-10|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-11|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-12|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-13|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-14|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-15|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-16|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-17|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-18|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-19|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-20|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-21|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-22|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-23|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-24|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-25|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-26|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-27|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-28|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-29|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-11-30|1052.0|0|19.0|0|1.7740429505135387|0|1071.0|0
0|2020-12-01|1041.0|0|16.0|0|1.5137180700094608|0|1057.0|0
0|2020-12-02|1041.0|0|16.0|0|1.5137180700094608|0|1057.0|0
0|2020-12-03|1041.0|0|16.0|0|1.5137180700094608|0|1057.0|0
0|2020-12-04|1041.0|0|16.0|0|1.5137180700094608|0|1057.0|0
