|dates|Ashland_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ashland_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ashland_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ashland_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ashland_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ashland_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ashland_Ohio_UnitedStates.TotalPopulation.data|Ashland_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|53484.0|0
